"Plot Title: Chute2015-03-22"
"#","Date Time, GMT-07:00","Full Range, μS/cm (LGR S/N: 10395000, SEN S/N: 10395000)","Temp, °C (LGR S/N: 10395000, SEN S/N: 10395000)","Coupler Detached (LGR S/N: 10395000, SEN S/N: 10395000)","Coupler Attached (LGR S/N: 10395000, SEN S/N: 10395000)","Host Connected (LGR S/N: 10395000, SEN S/N: 10395000)","Stopped (LGR S/N: 10395000, SEN S/N: 10395000)","End Of File (LGR S/N: 10395000, SEN S/N: 10395000)"
58,03/23/15 10:15:00 PM,3357.2,18.50,,,,,
59,03/23/15 10:30:00 PM,1905.7,18.51,,,,,
60,03/23/15 10:45:00 PM,2945.6,18.51,,,,,
61,03/23/15 11:00:00 PM,3528.0,18.54,,,,,
62,03/23/15 11:15:00 PM,3189.4,18.65,,,,,
63,03/23/15 11:30:00 PM,2221.4,18.71,,,,,
64,03/23/15 11:45:00 PM,2586.5,18.70,,,,,
65,03/24/15 12:00:00 AM,2495.3,18.62,,,,,
66,03/24/15 12:15:00 AM,3013.9,18.57,,,,,
67,03/24/15 12:30:00 AM,2767.5,18.55,,,,,
68,03/24/15 12:45:00 AM,3223.2,18.55,,,,,
69,03/24/15 01:00:00 AM,3190.2,18.54,,,,,
70,03/24/15 01:15:00 AM,3262.9,18.54,,,,,
71,03/24/15 01:30:00 AM,1983.2,18.50,,,,,
72,03/24/15 01:45:00 AM,2679.9,18.49,,,,,
73,03/24/15 02:00:00 AM,2624.7,18.46,,,,,
74,03/24/15 02:15:00 AM,2856.8,18.49,,,,,
75,03/24/15 02:30:00 AM,3014.2,18.48,,,,,
76,03/24/15 02:45:00 AM,3104.5,18.46,,,,,
77,03/24/15 03:00:00 AM,2830.7,18.46,,,,,
78,03/24/15 03:15:00 AM,2062.7,18.46,,,,,
79,03/24/15 03:30:00 AM,3402.8,18.46,,,,,
80,03/24/15 03:45:00 AM,2713.7,18.45,,,,,
81,03/24/15 04:00:00 AM,1734.3,18.40,,,,,
82,03/24/15 04:15:00 AM,2350.6,18.34,,,,,
83,03/24/15 04:30:00 AM,2455.5,18.31,,,,,
84,03/24/15 04:45:00 AM,3117.9,18.32,,,,,
85,03/24/15 05:00:00 AM,2090.2,18.29,,,,,
86,03/24/15 05:15:00 AM,2962.2,18.31,,,,,
87,03/24/15 05:30:00 AM,2802.0,18.29,,,,,
88,03/24/15 05:45:00 AM,3416.1,18.27,,,,,
89,03/24/15 06:00:00 AM,3236.8,18.23,,,,,
90,03/24/15 06:15:00 AM,3460.0,18.23,,,,,
91,03/24/15 06:30:00 AM,3456.5,18.19,,,,,
92,03/24/15 06:45:00 AM,3249.1,18.16,,,,,
93,03/24/15 07:00:00 AM,2555.3,18.15,,,,,
94,03/24/15 07:15:00 AM,3157.6,18.17,,,,,
95,03/24/15 07:30:00 AM,3448.4,18.10,,,,,
96,03/24/15 07:45:00 AM,3150.9,18.07,,,,,
97,03/24/15 08:00:00 AM,3372.4,18.11,,,,,
98,03/24/15 08:15:00 AM,3513.6,18.11,,,,,
99,03/24/15 08:30:00 AM,3005.6,18.11,,,,,
100,03/24/15 08:45:00 AM,3466.2,18.12,,,,,
101,03/24/15 09:00:00 AM,3056.8,18.11,,,,,
102,03/24/15 09:15:00 AM,3506.3,18.15,,,,,
103,03/24/15 09:30:00 AM,3469.5,18.20,,,,,
104,03/24/15 09:45:00 AM,3467.8,18.28,,,,,
105,03/24/15 10:00:00 AM,3577.9,18.36,,,,,
106,03/24/15 10:15:00 AM,3583.0,18.41,,,,,
107,03/24/15 10:30:00 AM,3548.3,18.50,,,,,
108,03/24/15 10:45:00 AM,3557.3,18.59,,,,,
109,03/24/15 11:00:00 AM,3462.4,18.66,,,,,
110,03/24/15 11:15:00 AM,3445.2,18.72,,,,,
111,03/24/15 11:30:00 AM,3635.4,18.85,,,,,
112,03/24/15 11:45:00 AM,3597.2,19.03,,,,,
113,03/24/15 12:00:00 PM,3650.7,19.16,,,,,
114,03/24/15 12:15:00 PM,3442.1,19.20,,,,,
115,03/24/15 12:30:00 PM,3288.9,19.25,,,,,
116,03/24/15 12:45:00 PM,3417.5,19.31,,,,,
117,03/24/15 01:00:00 PM,3669.3,19.43,,,,,
118,03/24/15 01:15:00 PM,3712.5,19.68,,,,,
119,03/24/15 01:30:00 PM,3650.7,19.85,,,,,
120,03/24/15 01:45:00 PM,3505.0,19.90,,,,,
121,03/24/15 02:00:00 PM,3686.2,19.90,,,,,
122,03/24/15 02:15:00 PM,3716.1,19.90,,,,,
123,03/24/15 02:30:00 PM,3743.6,19.94,,,,,
124,03/24/15 02:45:00 PM,3751.5,20.10,,,,,
125,03/24/15 03:00:00 PM,3739.4,20.20,,,,,
126,03/24/15 03:15:00 PM,3668.3,20.24,,,,,
127,03/24/15 03:30:00 PM,3782.1,20.24,,,,,
128,03/24/15 03:45:00 PM,3765.9,20.18,,,,,
129,03/24/15 04:00:00 PM,3684.5,20.10,,,,,
130,03/24/15 04:15:00 PM,3721.2,20.09,,,,,
131,03/24/15 04:30:00 PM,3762.7,19.98,,,,,
132,03/24/15 04:45:00 PM,3733.1,19.90,,,,,
133,03/24/15 05:00:00 PM,3748.6,19.81,,,,,
134,03/24/15 05:15:00 PM,3636.0,19.72,,,,,
135,03/24/15 05:30:00 PM,3739.4,19.65,,,,,
136,03/24/15 05:45:00 PM,3680.4,19.56,,,,,
137,03/24/15 06:00:00 PM,3718.2,19.50,,,,,
138,03/24/15 06:15:00 PM,3732.6,19.46,,,,,
139,03/24/15 06:30:00 PM,3750.3,19.39,,,,,
140,03/24/15 06:45:00 PM,3733.5,19.35,,,,,
141,03/24/15 07:00:00 PM,3743.6,19.29,,,,,
142,03/24/15 07:15:00 PM,3726.1,19.30,,,,,
143,03/24/15 07:30:00 PM,3697.1,19.29,,,,,
144,03/24/15 07:45:00 PM,3712.8,19.27,,,,,
145,03/24/15 08:00:00 PM,3669.1,19.25,,,,,
146,03/24/15 08:15:00 PM,3492.7,19.25,,,,,
147,03/24/15 08:30:00 PM,3727.3,19.23,,,,,
148,03/24/15 08:45:00 PM,3748.8,19.22,,,,,
149,03/24/15 09:00:00 PM,3652.0,19.17,,,,,
150,03/24/15 09:15:00 PM,3637.8,19.14,,,,,
151,03/24/15 09:30:00 PM,3741.3,19.09,,,,,
152,03/24/15 09:45:00 PM,3666.5,19.01,,,,,
153,03/24/15 10:00:00 PM,3714.9,18.97,,,,,
154,03/24/15 10:15:00 PM,3715.1,18.92,,,,,
155,03/24/15 10:30:00 PM,3730.5,18.87,,,,,
156,03/24/15 10:45:00 PM,3726.7,18.83,,,,,
157,03/24/15 11:00:00 PM,3650.9,18.78,,,,,
158,03/24/15 11:15:00 PM,3708.1,18.78,,,,,
159,03/24/15 11:30:00 PM,3633.7,18.82,,,,,
160,03/24/15 11:45:00 PM,3722.6,18.83,,,,,
161,03/25/15 12:00:00 AM,3735.6,18.84,,,,,
162,03/25/15 12:15:00 AM,3748.6,18.93,,,,,
163,03/25/15 12:30:00 AM,3745.1,18.92,,,,,
164,03/25/15 12:45:00 AM,3741.0,18.93,,,,,
165,03/25/15 01:00:00 AM,3740.6,18.92,,,,,
166,03/25/15 01:15:00 AM,3634.8,18.88,,,,,
167,03/25/15 01:30:00 AM,3737.6,18.88,,,,,
168,03/25/15 01:45:00 AM,3739.0,18.88,,,,,
169,03/25/15 02:00:00 AM,3752.8,18.88,,,,,
170,03/25/15 02:15:00 AM,3683.4,18.91,,,,,
171,03/25/15 02:30:00 AM,3748.7,18.91,,,,,
172,03/25/15 02:45:00 AM,3761.7,18.91,,,,,
173,03/25/15 03:00:00 AM,3752.3,18.91,,,,,
174,03/25/15 03:15:00 AM,3763.2,18.87,,,,,
175,03/25/15 03:30:00 AM,3706.5,18.84,,,,,
176,03/25/15 03:45:00 AM,3739.3,18.80,,,,,
177,03/25/15 04:00:00 AM,3676.7,18.82,,,,,
178,03/25/15 04:15:00 AM,3755.8,18.80,,,,,
179,03/25/15 04:30:00 AM,3668.5,18.72,,,,,
180,03/25/15 04:45:00 AM,3700.4,18.68,,,,,
181,03/25/15 05:00:00 AM,3752.9,18.63,,,,,
182,03/25/15 05:15:00 AM,3733.9,18.59,,,,,
183,03/25/15 05:30:00 AM,3756.5,18.53,,,,,
184,03/25/15 05:45:00 AM,3717.3,18.49,,,,,
185,03/25/15 06:00:00 AM,3742.9,18.46,,,,,
186,03/25/15 06:15:00 AM,3716.1,18.45,,,,,
187,03/25/15 06:30:00 AM,3710.5,18.41,,,,,
188,03/25/15 06:45:00 AM,3754.2,18.42,,,,,
189,03/25/15 07:00:00 AM,3763.7,18.41,,,,,
190,03/25/15 07:15:00 AM,3760.9,18.44,,,,,
191,03/25/15 07:30:00 AM,3755.0,18.45,,,,,
192,03/25/15 07:45:00 AM,3760.2,18.49,,,,,
193,03/25/15 08:00:00 AM,3777.2,18.50,,,,,
194,03/25/15 08:15:00 AM,3746.8,18.49,,,,,
195,03/25/15 08:30:00 AM,3760.6,18.51,,,,,
196,03/25/15 08:45:00 AM,3745.9,18.50,,,,,
197,03/25/15 09:00:00 AM,3781.0,18.45,,,,,
198,03/25/15 09:15:00 AM,3781.0,18.45,,,,,
199,03/25/15 09:30:00 AM,3778.7,18.46,,,,,
200,03/25/15 09:45:00 AM,3781.1,18.53,,,,,
201,03/25/15 10:00:00 AM,3797.5,18.57,,,,,
202,03/25/15 10:15:00 AM,3770.0,18.61,,,,,
203,03/25/15 10:30:00 AM,3805.2,18.65,,,,,
204,03/25/15 10:45:00 AM,2079.2,18.71,,,,,
205,03/25/15 11:00:00 AM,3824.5,18.85,,,,,
206,03/25/15 11:15:00 AM,3825.3,18.97,,,,,
207,03/25/15 11:30:00 AM,3840.1,19.09,,,,,
208,03/25/15 11:45:00 AM,3849.7,19.13,,,,,
209,03/25/15 12:00:00 PM,3853.2,19.26,,,,,
210,03/25/15 12:15:00 PM,3868.0,19.37,,,,,
211,03/25/15 12:30:00 PM,3875.4,19.52,,,,,
212,03/25/15 12:45:00 PM,3895.7,19.68,,,,,
213,03/25/15 01:00:00 PM,3918.2,19.86,,,,,
214,03/25/15 01:15:00 PM,3929.9,20.05,,,,,
215,03/25/15 01:30:00 PM,3860.9,20.19,,,,,
216,03/25/15 01:45:00 PM,3957.9,20.29,,,,,
217,03/25/15 02:00:00 PM,3955.6,20.31,,,,,
218,03/25/15 02:15:00 PM,3953.9,20.28,,,,,
219,03/25/15 02:30:00 PM,3930.9,20.33,,,,,
220,03/25/15 02:45:00 PM,3962.7,20.32,,,,,
221,03/25/15 03:00:00 PM,3952.5,20.29,,,,,
222,03/25/15 03:15:00 PM,1126.9,16.67,,,,,
223,03/25/15 03:30:00 PM,19.7,22.40,,,,,
224,03/25/15 03:45:00 PM,35.7,17.60,,,,,
225,03/25/15 04:00:00 PM,19.9,16.30,,,,,
226,03/25/15 04:15:00 PM,29.5,16.93,,,,,
227,03/25/15 04:30:00 PM,29.5,17.02,,,,,
228,03/25/15 04:45:00 PM,29.1,16.77,,,,,
229,03/25/15 05:00:00 PM,28.7,16.71,,,,,
230,03/25/15 05:15:00 PM,29.1,16.83,,,,,
231,03/25/15 05:30:00 PM,27.6,17.23,,,,,
232,03/25/15 05:45:00 PM,27.2,17.43,,,,,
233,03/25/15 06:00:00 PM,26.4,17.73,,,,,
234,03/25/15 06:15:00 PM,27.6,17.90,,,,,
235,03/25/15 06:30:00 PM,19.8,17.89,,,,,
236,03/25/15 06:45:00 PM,8.6,17.98,,,,,
237,03/25/15 07:00:00 PM,8.6,17.99,,,,,
238,03/25/15 07:15:00 PM,19.8,17.93,,,,,
239,03/25/15 07:30:00 PM,19.8,18.04,,,,,
240,03/25/15 07:45:00 PM,19.8,18.36,,,,,
241,03/25/15 08:00:00 PM,19.8,18.37,,,,,
242,03/25/15 08:15:00 PM,19.8,18.37,,,,,
243,03/25/15 08:30:00 PM,8.6,18.34,,,,,
244,03/25/15 08:45:00 PM,8.6,18.29,,,,,
245,03/25/15 09:00:00 PM,8.6,18.16,,,,,
246,03/25/15 09:15:00 PM,8.6,17.99,,,,,
247,03/25/15 09:30:00 PM,8.6,17.79,,,,,
248,03/25/15 09:45:00 PM,8.6,17.60,,,,,
249,03/25/15 10:00:00 PM,8.6,17.43,,,,,
250,03/25/15 10:15:00 PM,8.6,17.18,,,,,
251,03/25/15 10:30:00 PM,19.8,17.01,,,,,
252,03/25/15 10:45:00 PM,6.3,16.92,,,,,
253,03/25/15 11:00:00 PM,19.8,16.81,,,,,
254,03/25/15 11:15:00 PM,8.6,16.60,,,,,
255,03/25/15 11:30:00 PM,8.6,16.35,,,,,
256,03/25/15 11:45:00 PM,19.9,16.16,,,,,
257,03/26/15 12:00:00 AM,8.6,16.07,,,,,
258,03/26/15 12:15:00 AM,8.6,15.98,,,,,
259,03/26/15 12:30:00 AM,8.6,15.86,,,,,
260,03/26/15 12:45:00 AM,6.3,15.67,,,,,
261,03/26/15 01:00:00 AM,8.6,15.46,,,,,
262,03/26/15 01:15:00 AM,8.6,15.29,,,,,
263,03/26/15 01:30:00 AM,19.9,15.12,,,,,
264,03/26/15 01:45:00 AM,19.9,14.95,,,,,
265,03/26/15 02:00:00 AM,8.6,14.81,,,,,
266,03/26/15 02:15:00 AM,8.6,14.65,,,,,
267,03/26/15 02:30:00 AM,19.9,14.46,,,,,
268,03/26/15 02:45:00 AM,8.6,14.26,,,,,
269,03/26/15 03:00:00 AM,8.7,14.12,,,,,
270,03/26/15 03:15:00 AM,8.7,13.96,,,,,
271,03/26/15 03:30:00 AM,8.7,13.78,,,,,
272,03/26/15 03:45:00 AM,8.7,13.62,,,,,
273,03/26/15 04:00:00 AM,8.7,13.46,,,,,
274,03/26/15 04:15:00 AM,8.7,13.36,,,,,
275,03/26/15 04:30:00 AM,8.7,13.19,,,,,
276,03/26/15 04:45:00 AM,19.9,13.02,,,,,
277,03/26/15 05:00:00 AM,8.7,12.87,,,,,
278,03/26/15 05:15:00 AM,8.7,12.70,,,,,
279,03/26/15 05:30:00 AM,6.3,12.59,,,,,
280,03/26/15 05:45:00 AM,8.7,12.48,,,,,
281,03/26/15 06:00:00 AM,6.3,12.44,,,,,
282,03/26/15 06:15:00 AM,8.7,12.43,,,,,
283,03/26/15 06:30:00 AM,8.7,12.35,,,,,
284,03/26/15 06:45:00 AM,8.7,12.28,,,,,
285,03/26/15 07:00:00 AM,19.9,12.27,,,,,
286,03/26/15 07:15:00 AM,19.9,12.22,,,,,
287,03/26/15 07:30:00 AM,9.4,12.21,,,,,
288,03/26/15 07:45:00 AM,6.3,12.21,,,,,
289,03/26/15 08:00:00 AM,8.7,12.34,,,,,
290,03/26/15 08:15:00 AM,8.7,12.45,,,,,
291,03/26/15 08:30:00 AM,8.7,12.55,,,,,
292,03/26/15 08:45:00 AM,8.7,12.49,,,,,
293,03/26/15 09:00:00 AM,8.7,12.45,,,,,
294,03/26/15 09:15:00 AM,8.7,12.66,,,,,
295,03/26/15 09:30:00 AM,9.4,13.97,,,,,
296,03/26/15 09:45:00 AM,9.4,18.66,,,,,
297,03/26/15 10:00:00 AM,8.6,22.47,,,,,
298,03/26/15 10:15:00 AM,6.3,25.33,,,,,
299,03/26/15 10:30:00 AM,8.6,26.54,,,,,
300,03/26/15 10:45:00 AM,8.6,27.48,,,,,
301,03/26/15 11:00:00 AM,19.7,26.42,,,,,
302,03/26/15 11:15:00 AM,6.3,24.17,,,,,
303,03/26/15 11:30:00 AM,19.7,22.74,,,,,
304,03/26/15 11:45:00 AM,8.6,23.74,,,,,
305,03/26/15 12:00:00 PM,19.7,26.56,,,,,
306,03/26/15 12:15:00 PM,19.6,27.95,,,,,
307,03/26/15 12:30:00 PM,19.6,28.58,,,,,
308,03/26/15 12:45:00 PM,8.6,28.27,,,,,
309,03/26/15 01:00:00 PM,8.6,27.17,,,,,
310,03/26/15 01:15:00 PM,19.7,26.42,,,,,
311,03/26/15 01:30:00 PM,8.6,26.15,,,,,
312,03/26/15 01:45:00 PM,19.7,26.59,,,,,
313,03/26/15 02:00:00 PM,19.7,25.03,,,,,
314,03/26/15 02:15:00 PM,19.7,23.95,,,,,
315,03/26/15 02:30:00 PM,8.6,23.59,,,,,
316,03/26/15 02:45:00 PM,19.7,23.95,,,,,
317,03/26/15 03:00:00 PM,8.6,24.59,,,,,
318,03/26/15 03:15:00 PM,19.7,23.31,,,,,
319,03/26/15 03:30:00 PM,8.6,22.27,,,,,
320,03/26/15 03:45:00 PM,6.3,23.48,,,,,
321,03/26/15 04:00:00 PM,8.6,23.40,,,,,
322,03/26/15 04:15:00 PM,8.6,23.83,,,,,
323,03/26/15 04:30:00 PM,8.6,22.86,,,,,
324,03/26/15 04:45:00 PM,19.8,21.76,,,,,
325,03/26/15 05:00:00 PM,8.6,20.92,,,,,
326,03/26/15 05:15:00 PM,8.6,20.31,,,,,
327,03/26/15 05:30:00 PM,8.6,19.88,,,,,
328,03/26/15 05:45:00 PM,6.3,19.54,,,,,
329,03/26/15 06:00:00 PM,8.6,19.27,,,,,
330,03/26/15 06:15:00 PM,8.6,19.08,,,,,
331,03/26/15 06:30:00 PM,9.4,18.88,,,,,
332,03/26/15 06:45:00 PM,8.6,18.72,,,,,
333,03/26/15 07:00:00 PM,8.6,18.57,,,,,
334,03/26/15 07:15:00 PM,6.3,18.42,,,,,
335,03/26/15 07:30:00 PM,8.6,18.28,,,,,
336,03/26/15 07:45:00 PM,8.6,18.14,,,,,
337,03/26/15 08:00:00 PM,6.3,18.00,,,,,
338,03/26/15 08:15:00 PM,8.6,17.96,,,,,
339,03/26/15 08:30:00 PM,8.6,18.06,,,,,
340,03/26/15 08:45:00 PM,8.6,18.20,,,,,
341,03/26/15 09:00:00 PM,8.6,18.37,,,,,
342,03/26/15 09:15:00 PM,8.6,18.53,,,,,
343,03/26/15 09:30:00 PM,19.8,18.66,,,,,
344,03/26/15 09:45:00 PM,8.6,18.78,,,,,
345,03/26/15 10:00:00 PM,8.6,18.88,,,,,
346,03/26/15 10:15:00 PM,8.6,18.97,,,,,
347,03/26/15 10:30:00 PM,19.8,19.06,,,,,
348,03/26/15 10:45:00 PM,8.6,19.13,,,,,
349,03/26/15 11:00:00 PM,6.3,19.20,,,,,
350,03/26/15 11:15:00 PM,8.6,19.25,,,,,
351,03/26/15 11:30:00 PM,8.6,19.31,,,,,
352,03/26/15 11:45:00 PM,8.6,19.35,,,,,
353,03/27/15 12:00:00 AM,8.6,19.39,,,,,
354,03/27/15 12:15:00 AM,19.8,19.44,,,,,
355,03/27/15 12:30:00 AM,19.8,19.48,,,,,
356,03/27/15 12:45:00 AM,8.6,19.52,,,,,
357,03/27/15 01:00:00 AM,8.6,19.55,,,,,
358,03/27/15 01:15:00 AM,8.6,19.57,,,,,
359,03/27/15 01:30:00 AM,8.6,19.60,,,,,
360,03/27/15 01:45:00 AM,8.6,19.61,,,,,
361,03/27/15 02:00:00 AM,8.6,19.64,,,,,
362,03/27/15 02:15:00 AM,8.6,19.67,,,,,
363,03/27/15 02:30:00 AM,8.6,19.68,,,,,
364,03/27/15 02:45:00 AM,8.6,19.71,,,,,
365,03/27/15 03:00:00 AM,6.3,19.71,,,,,
366,03/27/15 03:15:00 AM,8.6,19.73,,,,,
367,03/27/15 03:30:00 AM,19.8,19.73,,,,,
368,03/27/15 03:45:00 AM,8.6,19.74,,,,,
369,03/27/15 04:00:00 AM,8.6,19.76,,,,,
370,03/27/15 04:15:00 AM,19.8,19.76,,,,,
371,03/27/15 04:30:00 AM,6.3,19.78,,,,,
372,03/27/15 04:45:00 AM,8.6,19.78,,,,,
373,03/27/15 05:00:00 AM,19.8,19.78,,,,,
374,03/27/15 05:15:00 AM,8.6,19.80,,,,,
375,03/27/15 05:30:00 AM,19.8,19.78,,,,,
376,03/27/15 05:45:00 AM,6.3,19.80,,,,,
377,03/27/15 06:00:00 AM,6.3,19.80,,,,,
378,03/27/15 06:15:00 AM,19.8,19.80,,,,,
379,03/27/15 06:30:00 AM,8.6,19.81,,,,,
380,03/27/15 06:45:00 AM,19.8,19.81,,,,,
381,03/27/15 07:00:00 AM,8.6,19.81,,,,,
382,03/27/15 07:15:00 AM,6.3,19.81,,,,,
383,03/27/15 07:30:00 AM,19.8,19.81,,,,,
384,03/27/15 07:45:00 AM,8.6,19.81,,,,,
385,03/27/15 08:00:00 AM,19.8,19.81,,,,,
386,03/27/15 08:15:00 AM,8.6,19.81,,,,,
387,03/27/15 08:30:00 AM,8.6,19.82,,,,,
388,03/27/15 08:45:00 AM,6.3,19.82,,,,,
389,03/27/15 09:00:00 AM,6.3,19.82,,,,,
390,03/27/15 09:15:00 AM,8.6,19.84,,,,,
391,03/27/15 09:30:00 AM,19.8,19.85,,,,,
392,03/27/15 09:45:00 AM,9.4,19.85,,,,,
393,03/27/15 10:00:00 AM,8.6,19.88,,,,,
394,03/27/15 10:15:00 AM,8.6,19.89,,,,,
395,03/27/15 10:30:00 AM,19.8,19.93,,,,,
396,03/27/15 10:45:00 AM,8.6,19.94,,,,,
397,03/27/15 11:00:00 AM,8.6,19.98,,,,,
398,03/27/15 11:15:00 AM,19.8,20.09,,,,,
399,03/27/15 11:30:00 AM,19.8,20.40,,,,,
400,03/27/15 11:31:26 AM,,,,Logged,,,
401,03/27/15 11:32:39 AM,,,Logged,,,,
402,03/27/15 11:35:38 AM,,,,Logged,,,
403,03/27/15 11:35:41 AM,,,,,Logged,,
404,03/27/15 11:35:49 AM,,,,,,Logged,Logged
