"Plot Title: Chute04-14-2015"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10643645, SEN S/N: 10643645)","Intensity, Lux (LGR S/N: 10643645, SEN S/N: 10643645)","End Of File (LGR S/N: 10643645, SEN S/N: 10643645)"
208,04/15/15 01:15:00 AM,18.616,0.0,
209,04/15/15 01:20:00 AM,18.521,0.0,
210,04/15/15 01:25:00 AM,18.521,0.0,
211,04/15/15 01:30:00 AM,18.521,0.0,
212,04/15/15 01:35:00 AM,18.521,0.0,
213,04/15/15 01:40:00 AM,18.521,0.0,
214,04/15/15 01:45:00 AM,18.616,0.0,
215,04/15/15 01:50:00 AM,18.616,0.0,
216,04/15/15 01:55:00 AM,18.616,0.0,
217,04/15/15 02:00:00 AM,18.616,0.0,
218,04/15/15 02:05:00 AM,18.616,0.0,
219,04/15/15 02:10:00 AM,18.616,0.0,
220,04/15/15 02:15:00 AM,18.616,0.0,
221,04/15/15 02:20:00 AM,18.616,0.0,
222,04/15/15 02:25:00 AM,18.616,0.0,
223,04/15/15 02:30:00 AM,18.616,0.0,
224,04/15/15 02:35:00 AM,18.521,0.0,
225,04/15/15 02:40:00 AM,18.521,0.0,
226,04/15/15 02:45:00 AM,18.521,0.0,
227,04/15/15 02:50:00 AM,18.521,0.0,
228,04/15/15 02:55:00 AM,18.521,0.0,
229,04/15/15 03:00:00 AM,18.521,0.0,
230,04/15/15 03:05:00 AM,18.521,0.0,
231,04/15/15 03:10:00 AM,18.521,0.0,
232,04/15/15 03:15:00 AM,18.426,0.0,
233,04/15/15 03:20:00 AM,18.426,0.0,
234,04/15/15 03:25:00 AM,18.331,0.0,
235,04/15/15 03:30:00 AM,18.331,0.0,
236,04/15/15 03:35:00 AM,18.236,0.0,
237,04/15/15 03:40:00 AM,18.236,0.0,
238,04/15/15 03:45:00 AM,18.236,0.0,
239,04/15/15 03:50:00 AM,18.331,0.0,
240,04/15/15 03:55:00 AM,18.331,0.0,
241,04/15/15 04:00:00 AM,18.331,0.0,
242,04/15/15 04:05:00 AM,18.331,0.0,
243,04/15/15 04:10:00 AM,18.331,0.0,
244,04/15/15 04:15:00 AM,18.331,0.0,
245,04/15/15 04:20:00 AM,18.331,0.0,
246,04/15/15 04:25:00 AM,18.331,0.0,
247,04/15/15 04:30:00 AM,18.331,0.0,
248,04/15/15 04:35:00 AM,18.331,0.0,
249,04/15/15 04:40:00 AM,18.331,0.0,
250,04/15/15 04:45:00 AM,18.331,0.0,
251,04/15/15 04:50:00 AM,18.331,0.0,
252,04/15/15 04:55:00 AM,18.236,0.0,
253,04/15/15 05:00:00 AM,18.236,0.0,
254,04/15/15 05:05:00 AM,18.236,0.0,
255,04/15/15 05:10:00 AM,18.236,0.0,
256,04/15/15 05:15:00 AM,18.236,0.0,
257,04/15/15 05:20:00 AM,18.331,0.0,
258,04/15/15 05:25:00 AM,18.236,0.0,
259,04/15/15 05:30:00 AM,18.331,0.0,
260,04/15/15 05:35:00 AM,18.331,0.0,
261,04/15/15 05:40:00 AM,18.331,0.0,
262,04/15/15 05:45:00 AM,18.331,10.8,
263,04/15/15 05:50:00 AM,18.331,43.1,
264,04/15/15 05:55:00 AM,18.331,96.9,
265,04/15/15 06:00:00 AM,18.331,139.9,
266,04/15/15 06:05:00 AM,18.331,204.5,
267,04/15/15 06:10:00 AM,18.331,279.9,
268,04/15/15 06:15:00 AM,18.331,333.7,
269,04/15/15 06:20:00 AM,18.331,344.4,
270,04/15/15 06:25:00 AM,18.331,419.8,
271,04/15/15 06:30:00 AM,18.331,419.8,
272,04/15/15 06:35:00 AM,18.331,516.7,
273,04/15/15 06:40:00 AM,18.331,516.7,
274,04/15/15 06:45:00 AM,18.331,581.3,
275,04/15/15 06:50:00 AM,18.331,613.5,
276,04/15/15 06:55:00 AM,18.331,613.5,
277,04/15/15 07:00:00 AM,18.331,656.6,
278,04/15/15 07:05:00 AM,18.426,688.9,
279,04/15/15 07:10:00 AM,18.426,731.9,
280,04/15/15 07:15:00 AM,18.426,731.9,
281,04/15/15 07:20:00 AM,18.426,775.0,
282,04/15/15 07:25:00 AM,18.426,785.8,
283,04/15/15 07:30:00 AM,18.426,828.8,
284,04/15/15 07:35:00 AM,18.426,861.1,
285,04/15/15 07:40:00 AM,18.426,968.8,
286,04/15/15 07:45:00 AM,18.521,1151.7,
287,04/15/15 07:50:00 AM,18.521,1184.0,
288,04/15/15 07:55:00 AM,18.521,1377.8,
289,04/15/15 08:00:00 AM,18.521,1377.8,
290,04/15/15 08:05:00 AM,18.521,1377.8,
291,04/15/15 08:10:00 AM,18.521,1463.9,
292,04/15/15 08:15:00 AM,18.521,1636.1,
293,04/15/15 08:20:00 AM,18.521,1463.9,
294,04/15/15 08:25:00 AM,18.521,1550.0,
295,04/15/15 08:30:00 AM,18.521,1377.8,
296,04/15/15 08:35:00 AM,18.521,1636.1,
297,04/15/15 08:40:00 AM,18.616,1894.5,
298,04/15/15 08:45:00 AM,18.616,1980.6,
299,04/15/15 08:50:00 AM,18.616,1808.3,
300,04/15/15 08:55:00 AM,18.616,1980.6,
301,04/15/15 09:00:00 AM,18.616,2066.7,
302,04/15/15 09:05:00 AM,18.616,1894.5,
303,04/15/15 09:10:00 AM,18.711,2325.0,
304,04/15/15 09:15:00 AM,18.711,2152.8,
305,04/15/15 09:20:00 AM,18.711,2411.1,
306,04/15/15 09:25:00 AM,18.711,2152.8,
307,04/15/15 09:30:00 AM,18.806,2066.7,
308,04/15/15 09:35:00 AM,18.806,2152.8,
309,04/15/15 09:40:00 AM,18.806,2238.9,
310,04/15/15 09:45:00 AM,18.901,2325.0,
311,04/15/15 09:50:00 AM,18.996,2497.2,
312,04/15/15 09:55:00 AM,18.996,2325.0,
313,04/15/15 10:00:00 AM,19.092,2497.2,
314,04/15/15 10:05:00 AM,19.092,2669.5,
315,04/15/15 10:10:00 AM,19.187,2497.2,
316,04/15/15 10:15:00 AM,19.187,2669.5,
317,04/15/15 10:20:00 AM,19.282,2583.4,
318,04/15/15 10:25:00 AM,19.282,2497.2,
319,04/15/15 10:30:00 AM,19.377,2583.4,
320,04/15/15 10:35:00 AM,19.472,2755.6,
321,04/15/15 10:40:00 AM,20.615,41333.6,
322,04/15/15 10:45:00 AM,21.091,121245.2,
323,04/15/15 10:50:00 AM,21.282,28933.5,
324,04/15/15 10:55:00 AM,21.378,31689.1,
325,04/15/15 11:00:00 AM,21.473,137778.7,
326,04/15/15 11:05:00 AM,21.569,46844.8,
327,04/15/15 11:10:00 AM,21.760,143289.8,
328,04/15/15 11:15:00 AM,21.760,198401.3,
329,04/15/15 11:20:00 AM,21.855,52355.9,
330,04/15/15 11:25:00 AM,22.046,88178.4,
331,04/15/15 11:30:00 AM,22.142,74400.5,
332,04/15/15 11:35:00 AM,22.238,46844.8,
333,04/15/15 11:40:00 AM,22.238,52355.9,
334,04/15/15 11:45:00 AM,22.429,66133.8,
335,04/15/15 11:50:00 AM,22.525,99200.7,
336,04/15/15 11:55:00 AM,22.621,60622.6,
337,04/15/15 12:00:00 PM,22.717,66133.8,
338,04/15/15 12:05:00 PM,22.812,49600.3,
339,04/15/15 12:10:00 PM,22.812,46844.8,
340,04/15/15 12:15:00 PM,23.004,85422.8,
341,04/15/15 12:20:00 PM,23.100,79911.6,
342,04/15/15 12:25:00 PM,23.196,52355.9,
343,04/15/15 12:30:00 PM,23.292,66133.8,
344,04/15/15 12:35:00 PM,23.292,66133.8,
345,04/15/15 12:40:00 PM,23.388,104711.8,
346,04/15/15 12:45:00 PM,23.484,52355.9,
347,04/15/15 12:50:00 PM,23.581,93689.5,
348,04/15/15 12:55:00 PM,23.677,110223.0,
349,04/15/15 01:00:00 PM,23.677,77156.1,
350,04/15/15 01:05:00 PM,23.773,55111.5,
351,04/15/15 01:10:00 PM,23.869,68889.3,
352,04/15/15 01:15:00 PM,23.869,68889.3,
353,04/15/15 01:20:00 PM,23.966,88178.4,
354,04/15/15 01:25:00 PM,24.062,68889.3,
355,04/15/15 01:30:00 PM,24.062,55111.5,
356,04/15/15 01:35:00 PM,24.062,71644.9,
357,04/15/15 01:40:00 PM,24.062,66133.8,
358,04/15/15 01:45:00 PM,24.158,104711.8,
359,04/15/15 01:50:00 PM,24.062,57867.0,
360,04/15/15 01:55:00 PM,24.158,44089.2,
361,04/15/15 02:00:00 PM,24.062,82667.2,
362,04/15/15 02:05:00 PM,23.966,46844.8,
363,04/15/15 02:10:00 PM,22.621,4477.8,
364,04/15/15 02:15:00 PM,22.429,4477.8,
365,04/15/15 02:20:00 PM,22.429,7233.4,
366,04/15/15 02:25:00 PM,23.004,10333.4,
367,04/15/15 02:30:00 PM,22.333,4305.6,
368,04/15/15 02:35:00 PM,22.238,3961.1,
369,04/15/15 02:40:00 PM,22.142,3100.0,
370,04/15/15 02:45:00 PM,22.046,2583.4,
371,04/15/15 02:50:00 PM,22.046,2583.4,
372,04/15/15 02:55:00 PM,22.046,2497.2,
373,04/15/15 03:00:00 PM,22.046,2411.1,
374,04/15/15 03:05:00 PM,21.951,2411.1,
375,04/15/15 03:10:00 PM,21.855,2411.1,
376,04/15/15 03:15:00 PM,21.855,2325.0,
377,04/15/15 03:20:00 PM,21.760,2411.1,
378,04/15/15 03:25:00 PM,21.760,2238.9,
379,04/15/15 03:30:00 PM,21.664,2238.9,
380,04/15/15 03:35:00 PM,21.664,2411.1,
381,04/15/15 03:40:00 PM,21.664,4133.4,
382,04/15/15 03:45:00 PM,21.569,2755.6,
383,04/15/15 03:50:00 PM,21.473,2927.8,
384,04/15/15 03:55:00 PM,21.473,3272.2,
385,04/15/15 04:00:00 PM,21.378,3100.0,
386,04/15/15 04:05:00 PM,21.282,3788.9,
387,04/15/15 04:10:00 PM,21.187,3100.0,
388,04/15/15 04:15:00 PM,21.091,1722.2,
389,04/15/15 04:20:00 PM,20.996,1313.2,
390,04/15/15 04:25:00 PM,20.901,1291.7,
391,04/15/15 04:30:00 PM,20.805,1044.1,
392,04/15/15 04:35:00 PM,20.615,1151.7,
393,04/15/15 04:40:00 PM,20.519,1194.8,
394,04/15/15 04:45:00 PM,20.424,1097.9,
395,04/15/15 04:50:00 PM,20.329,1033.3,
396,04/15/15 04:55:00 PM,20.234,1141.0,
397,04/15/15 05:00:00 PM,20.138,979.5,
398,04/15/15 05:05:00 PM,20.043,1162.5,
399,04/15/15 05:10:00 PM,19.948,1173.3,
400,04/15/15 05:15:00 PM,19.948,1463.9,
401,04/15/15 05:20:00 PM,19.853,1463.9,
402,04/15/15 05:25:00 PM,19.662,1894.5,
403,04/15/15 05:30:00 PM,19.662,2669.5,
404,04/15/15 05:35:00 PM,19.567,3272.2,
405,04/15/15 05:40:00 PM,19.567,2927.8,
406,04/15/15 05:45:00 PM,19.472,3100.0,
407,04/15/15 05:50:00 PM,19.472,2669.5,
408,04/15/15 05:55:00 PM,19.377,2066.7,
409,04/15/15 06:00:00 PM,19.282,1377.8,
410,04/15/15 06:05:00 PM,19.187,1141.0,
411,04/15/15 06:10:00 PM,19.187,936.5,
412,04/15/15 06:15:00 PM,19.092,796.5,
413,04/15/15 06:20:00 PM,18.996,796.5,
414,04/15/15 06:25:00 PM,18.901,635.1,
415,04/15/15 06:30:00 PM,18.806,570.5,
416,04/15/15 06:35:00 PM,18.806,409.0,
417,04/15/15 06:40:00 PM,18.711,344.4,
418,04/15/15 06:45:00 PM,18.616,258.3,
419,04/15/15 06:50:00 PM,18.521,118.4,
420,04/15/15 06:55:00 PM,18.521,75.3,
421,04/15/15 07:00:00 PM,18.521,43.1,
422,04/15/15 07:05:00 PM,18.521,21.5,
423,04/15/15 07:10:00 PM,18.521,0.0,
424,04/15/15 07:15:00 PM,18.521,0.0,
425,04/15/15 07:20:00 PM,18.521,0.0,
426,04/15/15 07:25:00 PM,18.426,0.0,
427,04/15/15 07:30:00 PM,18.426,0.0,
428,04/15/15 07:35:00 PM,18.426,0.0,
429,04/15/15 07:40:00 PM,18.426,0.0,
430,04/15/15 07:45:00 PM,18.426,0.0,
431,04/15/15 07:50:00 PM,18.426,0.0,
432,04/15/15 07:55:00 PM,18.426,0.0,
433,04/15/15 08:00:00 PM,18.521,0.0,
434,04/15/15 08:05:00 PM,18.521,0.0,
435,04/15/15 08:10:00 PM,18.521,0.0,
436,04/15/15 08:15:00 PM,18.426,0.0,
437,04/15/15 08:20:00 PM,18.426,0.0,
438,04/15/15 08:25:00 PM,18.426,0.0,
439,04/15/15 08:30:00 PM,18.426,0.0,
440,04/15/15 08:35:00 PM,18.521,0.0,
441,04/15/15 08:40:00 PM,18.521,0.0,
442,04/15/15 08:45:00 PM,18.521,0.0,
443,04/15/15 08:50:00 PM,18.521,0.0,
444,04/15/15 08:55:00 PM,18.521,0.0,
445,04/15/15 09:00:00 PM,18.521,0.0,
446,04/15/15 09:05:00 PM,18.521,0.0,
447,04/15/15 09:10:00 PM,18.521,0.0,
448,04/15/15 09:15:00 PM,18.521,0.0,
449,04/15/15 09:20:00 PM,18.521,0.0,
450,04/15/15 09:25:00 PM,18.521,0.0,
451,04/15/15 09:30:00 PM,18.521,0.0,
452,04/15/15 09:35:00 PM,18.521,0.0,
453,04/15/15 09:40:00 PM,18.521,0.0,
454,04/15/15 09:45:00 PM,18.521,0.0,
455,04/15/15 09:50:00 PM,18.521,0.0,
456,04/15/15 09:55:00 PM,18.521,0.0,
457,04/15/15 10:00:00 PM,18.521,0.0,
458,04/15/15 10:05:00 PM,18.521,0.0,
459,04/15/15 10:10:00 PM,18.521,0.0,
460,04/15/15 10:15:00 PM,18.426,0.0,
461,04/15/15 10:20:00 PM,18.426,0.0,
462,04/15/15 10:25:00 PM,18.426,0.0,
463,04/15/15 10:30:00 PM,18.426,0.0,
464,04/15/15 10:35:00 PM,18.426,0.0,
465,04/15/15 10:40:00 PM,18.426,0.0,
466,04/15/15 10:45:00 PM,18.426,0.0,
467,04/15/15 10:50:00 PM,18.426,0.0,
468,04/15/15 10:55:00 PM,18.426,0.0,
469,04/15/15 11:00:00 PM,18.426,0.0,
470,04/15/15 11:05:00 PM,18.426,0.0,
471,04/15/15 11:10:00 PM,18.426,0.0,
472,04/15/15 11:15:00 PM,18.426,0.0,
473,04/15/15 11:20:00 PM,18.521,0.0,
474,04/15/15 11:25:00 PM,18.521,0.0,
475,04/15/15 11:30:00 PM,18.521,0.0,
476,04/15/15 11:35:00 PM,18.521,0.0,
477,04/15/15 11:40:00 PM,18.521,0.0,
478,04/15/15 11:45:00 PM,18.521,0.0,
479,04/15/15 11:50:00 PM,18.521,0.0,
480,04/15/15 11:55:00 PM,18.521,0.0,
481,04/16/15 12:00:00 AM,18.521,0.0,
482,04/16/15 12:05:00 AM,18.521,0.0,
483,04/16/15 12:10:00 AM,18.521,0.0,
484,04/16/15 12:15:00 AM,18.521,0.0,
485,04/16/15 12:20:00 AM,18.616,0.0,
486,04/16/15 12:25:00 AM,18.616,0.0,
487,04/16/15 12:30:00 AM,18.521,0.0,
488,04/16/15 12:35:00 AM,18.521,0.0,
489,04/16/15 12:40:00 AM,18.521,0.0,
490,04/16/15 12:45:00 AM,18.521,0.0,
491,04/16/15 12:50:00 AM,18.616,0.0,
492,04/16/15 12:55:00 AM,18.616,0.0,
493,04/16/15 01:00:00 AM,18.521,0.0,
494,04/16/15 01:05:00 AM,18.521,0.0,
495,04/16/15 01:10:00 AM,18.521,0.0,
496,04/16/15 01:15:00 AM,18.521,0.0,
497,04/16/15 01:20:00 AM,18.521,0.0,
498,04/16/15 01:25:00 AM,18.521,0.0,
499,04/16/15 01:30:00 AM,18.521,0.0,
500,04/16/15 01:35:00 AM,18.521,0.0,
501,04/16/15 01:40:00 AM,18.616,0.0,
502,04/16/15 01:45:00 AM,18.616,0.0,
503,04/16/15 01:50:00 AM,18.616,0.0,
504,04/16/15 01:55:00 AM,18.616,0.0,
505,04/16/15 02:00:00 AM,18.616,0.0,
506,04/16/15 02:05:00 AM,18.616,0.0,
507,04/16/15 02:10:00 AM,18.521,0.0,
508,04/16/15 02:15:00 AM,18.521,0.0,
509,04/16/15 02:20:00 AM,18.521,0.0,
510,04/16/15 02:25:00 AM,18.521,0.0,
511,04/16/15 02:30:00 AM,18.521,0.0,
512,04/16/15 02:35:00 AM,18.521,0.0,
513,04/16/15 02:40:00 AM,18.521,0.0,
514,04/16/15 02:45:00 AM,18.521,0.0,
515,04/16/15 02:50:00 AM,18.521,0.0,
516,04/16/15 02:55:00 AM,18.521,0.0,
517,04/16/15 03:00:00 AM,18.521,0.0,
518,04/16/15 03:05:00 AM,18.521,0.0,
519,04/16/15 03:10:00 AM,18.521,0.0,
520,04/16/15 03:15:00 AM,18.521,0.0,
