"Plot Title: Chute-4_06-24-2016"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10643645, SEN S/N: 10643645)","Intensity, Lux (LGR S/N: 10643645, SEN S/N: 10643645)","Coupler Attached (LGR S/N: 10643645, SEN S/N: 10643645)","Host Connected (LGR S/N: 10643645, SEN S/N: 10643645)","Stopped (LGR S/N: 10643645, SEN S/N: 10643645)","End Of File (LGR S/N: 10643645, SEN S/N: 10643645)"
54,06/24/16 12:25:00 PM,35.435,0.0,,,,
55,06/24/16 12:30:00 PM,34.903,0.0,,,,
56,06/24/16 12:35:00 PM,34.374,0.0,,,,
57,06/24/16 12:40:00 PM,33.953,0.0,,,,
58,06/24/16 12:45:00 PM,33.430,0.0,,,,
59,06/24/16 12:50:00 PM,33.118,0.0,,,,
60,06/24/16 12:55:00 PM,33.222,0.0,,,,
61,06/24/16 01:00:00 PM,33.326,0.0,,,,
62,06/24/16 01:05:00 PM,33.430,0.0,,,,
63,06/24/16 01:10:00 PM,34.796,516.7,,,,
64,06/24/16 01:15:00 PM,36.620,1980.6,,,,
65,06/24/16 01:20:00 PM,36.946,1636.1,,,,
66,06/24/16 01:25:00 PM,37.165,1302.4,,,,
67,06/24/16 01:30:00 PM,31.880,99200.7,,,,
68,06/24/16 01:35:00 PM,26.292,52355.9,,,,
69,06/24/16 01:40:00 PM,25.805,52355.9,,,,
70,06/24/16 01:45:00 PM,25.708,39955.8,,,,
71,06/24/16 01:50:00 PM,25.708,49600.3,,,,
72,06/24/16 01:55:00 PM,25.708,55111.5,,,,
73,06/24/16 02:00:00 PM,25.708,55111.5,,,,
74,06/24/16 02:05:00 PM,25.708,46844.8,,,,
75,06/24/16 02:10:00 PM,25.708,42711.4,,,,
76,06/24/16 02:15:00 PM,25.708,46844.8,,,,
77,06/24/16 02:20:00 PM,25.610,38578.0,,,,
78,06/24/16 02:25:00 PM,25.610,66133.8,,,,
79,06/24/16 02:30:00 PM,25.513,41333.6,,,,
80,06/24/16 02:35:00 PM,25.513,46844.8,,,,
81,06/24/16 02:40:00 PM,25.513,34444.7,,,,
82,06/24/16 02:45:00 PM,25.513,44089.2,,,,
83,06/24/16 02:50:00 PM,25.416,30311.3,,,,
84,06/24/16 02:55:00 PM,25.319,30311.3,,,,
85,06/24/16 03:00:00 PM,25.319,37200.2,,,,
86,06/24/16 03:05:00 PM,25.222,34444.7,,,,
87,06/24/16 03:10:00 PM,25.125,34444.7,,,,
88,06/24/16 03:15:00 PM,25.125,52355.9,,,,
89,06/24/16 03:20:00 PM,25.028,41333.6,,,,
90,06/24/16 03:25:00 PM,24.931,33066.9,,,,
91,06/24/16 03:30:00 PM,24.835,38578.0,,,,
92,06/24/16 03:35:00 PM,24.835,23422.4,,,,
93,06/24/16 03:40:00 PM,24.641,49600.3,,,,
94,06/24/16 03:45:00 PM,24.641,33066.9,,,,
95,06/24/16 03:50:00 PM,24.545,16533.4,,,,
96,06/24/16 03:55:00 PM,24.255,24800.2,,,,
97,06/24/16 04:00:00 PM,24.255,22044.6,,,,
98,06/24/16 04:05:00 PM,24.158,37200.2,,,,
99,06/24/16 04:10:00 PM,24.062,33066.9,,,,
100,06/24/16 04:15:00 PM,24.062,20666.8,,,,
101,06/24/16 04:20:00 PM,23.966,18600.1,,,,
102,06/24/16 04:25:00 PM,23.773,14466.8,,,,
103,06/24/16 04:30:00 PM,23.677,17222.3,,,,
104,06/24/16 04:35:00 PM,23.292,3100.0,,,,
105,06/24/16 04:40:00 PM,23.100,2669.5,,,,
106,06/24/16 04:45:00 PM,23.004,2325.0,,,,
107,06/24/16 04:50:00 PM,22.908,2411.1,,,,
108,06/24/16 04:55:00 PM,22.812,2066.7,,,,
109,06/24/16 05:00:00 PM,22.812,2066.7,,,,
110,06/24/16 05:05:00 PM,22.717,2066.7,,,,
111,06/24/16 05:10:00 PM,22.621,1808.3,,,,
112,06/24/16 05:15:00 PM,22.621,1894.5,,,,
113,06/24/16 05:20:00 PM,22.525,1808.3,,,,
114,06/24/16 05:25:00 PM,22.525,1722.2,,,,
115,06/24/16 05:30:00 PM,22.429,1722.2,,,,
116,06/24/16 05:35:00 PM,22.333,1636.1,,,,
117,06/24/16 05:40:00 PM,22.333,1722.2,,,,
118,06/24/16 05:45:00 PM,22.238,1550.0,,,,
119,06/24/16 05:50:00 PM,22.238,1463.9,,,,
120,06/24/16 05:55:00 PM,22.142,1377.8,,,,
121,06/24/16 06:00:00 PM,22.046,1463.9,,,,
122,06/24/16 06:05:00 PM,21.951,1377.8,,,,
123,06/24/16 06:10:00 PM,21.951,1324.0,,,,
124,06/24/16 06:15:00 PM,21.855,1302.4,,,,
125,06/24/16 06:20:00 PM,21.855,1216.3,,,,
126,06/24/16 06:25:00 PM,21.855,1184.0,,,,
127,06/24/16 06:30:00 PM,21.760,1141.0,,,,
128,06/24/16 06:35:00 PM,21.760,1022.6,,,,
129,06/24/16 06:40:00 PM,21.664,1001.0,,,,
130,06/24/16 06:45:00 PM,21.664,947.2,,,,
131,06/24/16 06:50:00 PM,21.664,925.7,,,,
132,06/24/16 06:55:00 PM,21.569,818.1,,,,
133,06/24/16 07:00:00 PM,21.473,710.4,,,,
134,06/24/16 07:05:00 PM,21.473,602.8,,,,
135,06/24/16 07:10:00 PM,21.473,570.5,,,,
136,06/24/16 07:15:00 PM,21.378,452.1,,,,
137,06/24/16 07:20:00 PM,21.378,398.3,,,,
138,06/24/16 07:25:00 PM,21.378,322.9,,,,
139,06/24/16 07:30:00 PM,21.282,118.4,,,,
140,06/24/16 07:35:00 PM,21.282,172.2,,,,
141,06/24/16 07:40:00 PM,21.282,118.4,,,,
142,06/24/16 07:45:00 PM,21.282,75.3,,,,
143,06/24/16 07:50:00 PM,21.282,43.1,,,,
144,06/24/16 07:55:00 PM,21.187,21.5,,,,
145,06/24/16 08:00:00 PM,21.187,0.0,,,,
146,06/24/16 08:05:00 PM,21.187,0.0,,,,
147,06/24/16 08:10:00 PM,21.187,0.0,,,,
148,06/24/16 08:15:00 PM,21.187,0.0,,,,
149,06/24/16 08:20:00 PM,21.187,0.0,,,,
150,06/24/16 08:25:00 PM,21.187,0.0,,,,
151,06/24/16 08:30:00 PM,21.187,0.0,,,,
152,06/24/16 08:35:00 PM,21.091,0.0,,,,
153,06/24/16 08:40:00 PM,21.091,0.0,,,,
154,06/24/16 08:45:00 PM,21.091,0.0,,,,
155,06/24/16 08:50:00 PM,21.091,0.0,,,,
156,06/24/16 08:55:00 PM,21.091,0.0,,,,
157,06/24/16 09:00:00 PM,21.091,0.0,,,,
158,06/24/16 09:05:00 PM,21.091,0.0,,,,
159,06/24/16 09:10:00 PM,21.091,0.0,,,,
160,06/24/16 09:15:00 PM,20.996,0.0,,,,
161,06/24/16 09:20:00 PM,20.996,0.0,,,,
162,06/24/16 09:25:00 PM,20.996,0.0,,,,
163,06/24/16 09:30:00 PM,20.996,0.0,,,,
164,06/24/16 09:35:00 PM,20.996,0.0,,,,
165,06/24/16 09:40:00 PM,20.996,0.0,,,,
166,06/24/16 09:45:00 PM,20.996,0.0,,,,
167,06/24/16 09:50:00 PM,20.996,0.0,,,,
168,06/24/16 09:55:00 PM,20.901,0.0,,,,
169,06/24/16 10:00:00 PM,20.901,0.0,,,,
170,06/24/16 10:05:00 PM,20.901,0.0,,,,
171,06/24/16 10:10:00 PM,20.901,0.0,,,,
172,06/24/16 10:15:00 PM,20.901,0.0,,,,
173,06/24/16 10:20:00 PM,20.901,0.0,,,,
174,06/24/16 10:25:00 PM,20.901,0.0,,,,
175,06/24/16 10:30:00 PM,20.901,0.0,,,,
176,06/24/16 10:35:00 PM,20.901,0.0,,,,
177,06/24/16 10:40:00 PM,20.901,0.0,,,,
178,06/24/16 10:45:00 PM,20.901,0.0,,,,
179,06/24/16 10:50:00 PM,20.901,0.0,,,,
180,06/24/16 10:55:00 PM,20.901,0.0,,,,
181,06/24/16 11:00:00 PM,20.901,0.0,,,,
182,06/24/16 11:05:00 PM,20.901,0.0,,,,
183,06/24/16 11:10:00 PM,20.901,0.0,,,,
184,06/24/16 11:15:00 PM,20.901,0.0,,,,
185,06/24/16 11:20:00 PM,20.901,0.0,,,,
186,06/24/16 11:25:00 PM,20.901,0.0,,,,
187,06/24/16 11:30:00 PM,20.901,0.0,,,,
188,06/24/16 11:35:00 PM,20.901,0.0,,,,
189,06/24/16 11:40:00 PM,20.901,0.0,,,,
190,06/24/16 11:45:00 PM,20.901,0.0,,,,
191,06/24/16 11:50:00 PM,20.901,0.0,,,,
192,06/24/16 11:55:00 PM,20.901,0.0,,,,
193,06/25/16 12:00:00 AM,20.901,0.0,,,,
194,06/25/16 12:05:00 AM,20.901,0.0,,,,
195,06/25/16 12:10:00 AM,20.901,0.0,,,,
196,06/25/16 12:15:00 AM,20.901,0.0,,,,
197,06/25/16 12:20:00 AM,20.901,0.0,,,,
198,06/25/16 12:25:00 AM,20.901,0.0,,,,
199,06/25/16 12:30:00 AM,20.901,0.0,,,,
200,06/25/16 12:35:00 AM,20.901,0.0,,,,
201,06/25/16 12:40:00 AM,20.901,0.0,,,,
202,06/25/16 12:45:00 AM,20.901,0.0,,,,
203,06/25/16 12:50:00 AM,20.901,0.0,,,,
204,06/25/16 12:55:00 AM,20.901,0.0,,,,
205,06/25/16 01:00:00 AM,20.901,0.0,,,,
206,06/25/16 01:05:00 AM,20.901,0.0,,,,
207,06/25/16 01:10:00 AM,20.805,0.0,,,,
208,06/25/16 01:15:00 AM,20.805,0.0,,,,
209,06/25/16 01:20:00 AM,20.805,0.0,,,,
210,06/25/16 01:25:00 AM,20.805,0.0,,,,
211,06/25/16 01:30:00 AM,20.805,0.0,,,,
212,06/25/16 01:35:00 AM,20.901,0.0,,,,
213,06/25/16 01:40:00 AM,20.901,0.0,,,,
214,06/25/16 01:45:00 AM,20.901,0.0,,,,
215,06/25/16 01:50:00 AM,20.901,0.0,,,,
216,06/25/16 01:55:00 AM,20.901,0.0,,,,
217,06/25/16 02:00:00 AM,20.901,0.0,,,,
218,06/25/16 02:05:00 AM,20.901,0.0,,,,
219,06/25/16 02:10:00 AM,20.901,0.0,,,,
220,06/25/16 02:15:00 AM,20.901,0.0,,,,
221,06/25/16 02:20:00 AM,20.901,0.0,,,,
222,06/25/16 02:25:00 AM,20.901,0.0,,,,
223,06/25/16 02:30:00 AM,20.901,0.0,,,,
224,06/25/16 02:35:00 AM,20.901,0.0,,,,
225,06/25/16 02:40:00 AM,20.901,0.0,,,,
226,06/25/16 02:45:00 AM,20.901,0.0,,,,
227,06/25/16 02:50:00 AM,20.901,0.0,,,,
228,06/25/16 02:55:00 AM,20.901,0.0,,,,
229,06/25/16 03:00:00 AM,20.901,0.0,,,,
230,06/25/16 03:05:00 AM,20.901,0.0,,,,
231,06/25/16 03:10:00 AM,20.805,0.0,,,,
232,06/25/16 03:15:00 AM,20.805,0.0,,,,
233,06/25/16 03:20:00 AM,20.901,0.0,,,,
234,06/25/16 03:25:00 AM,20.805,0.0,,,,
235,06/25/16 03:30:00 AM,20.805,0.0,,,,
236,06/25/16 03:35:00 AM,20.805,0.0,,,,
237,06/25/16 03:40:00 AM,20.805,0.0,,,,
238,06/25/16 03:45:00 AM,20.805,0.0,,,,
239,06/25/16 03:50:00 AM,20.805,0.0,,,,
240,06/25/16 03:55:00 AM,20.805,0.0,,,,
241,06/25/16 04:00:00 AM,20.805,0.0,,,,
242,06/25/16 04:05:00 AM,20.805,0.0,,,,
243,06/25/16 04:10:00 AM,20.710,0.0,,,,
244,06/25/16 04:15:00 AM,20.805,0.0,,,,
245,06/25/16 04:20:00 AM,20.710,0.0,,,,
246,06/25/16 04:25:00 AM,20.710,0.0,,,,
247,06/25/16 04:30:00 AM,20.710,0.0,,,,
248,06/25/16 04:35:00 AM,20.710,0.0,,,,
249,06/25/16 04:40:00 AM,20.710,0.0,,,,
250,06/25/16 04:45:00 AM,20.710,0.0,,,,
251,06/25/16 04:50:00 AM,20.710,0.0,,,,
252,06/25/16 04:55:00 AM,20.710,0.0,,,,
253,06/25/16 05:00:00 AM,20.710,0.0,,,,
254,06/25/16 05:05:00 AM,20.710,21.5,,,,
255,06/25/16 05:10:00 AM,20.710,43.1,,,,
256,06/25/16 05:15:00 AM,20.710,75.3,,,,
257,06/25/16 05:20:00 AM,20.710,118.4,,,,
258,06/25/16 05:25:00 AM,20.710,161.5,,,,
259,06/25/16 05:30:00 AM,20.805,215.3,,,,
260,06/25/16 05:35:00 AM,20.805,279.9,,,,
261,06/25/16 05:40:00 AM,20.710,301.4,,,,
262,06/25/16 05:45:00 AM,20.710,376.7,,,,
263,06/25/16 05:50:00 AM,20.710,441.3,,,,
264,06/25/16 05:55:00 AM,20.710,505.9,,,,
265,06/25/16 06:00:00 AM,20.710,549.0,,,,
266,06/25/16 06:05:00 AM,20.710,592.0,,,,
267,06/25/16 06:10:00 AM,20.710,624.3,,,,
268,06/25/16 06:15:00 AM,20.710,645.8,,,,
269,06/25/16 06:20:00 AM,20.710,710.4,,,,
270,06/25/16 06:25:00 AM,20.710,753.5,,,,
271,06/25/16 06:30:00 AM,20.710,828.8,,,,
272,06/25/16 06:35:00 AM,20.710,828.8,,,,
273,06/25/16 06:40:00 AM,20.710,914.9,,,,
274,06/25/16 06:45:00 AM,20.710,904.2,,,,
275,06/25/16 06:50:00 AM,20.710,936.5,,,,
276,06/25/16 06:55:00 AM,20.710,990.3,,,,
277,06/25/16 07:00:00 AM,20.710,1033.3,,,,
278,06/25/16 07:05:00 AM,20.710,1076.4,,,,
279,06/25/16 07:10:00 AM,20.710,1119.5,,,,
280,06/25/16 07:15:00 AM,20.710,1216.3,,,,
281,06/25/16 07:20:00 AM,20.710,1345.5,,,,
282,06/25/16 07:25:00 AM,20.710,1377.8,,,,
283,06/25/16 07:30:00 AM,20.710,1636.1,,,,
284,06/25/16 07:35:00 AM,20.805,1636.1,,,,
285,06/25/16 07:40:00 AM,20.805,1636.1,,,,
286,06/25/16 07:45:00 AM,20.805,1636.1,,,,
287,06/25/16 07:50:00 AM,20.901,1722.2,,,,
288,06/25/16 07:55:00 AM,20.901,1808.3,,,,
289,06/25/16 08:00:00 AM,20.901,1808.3,,,,
290,06/25/16 08:05:00 AM,20.901,1894.5,,,,
291,06/25/16 08:10:00 AM,20.996,1980.6,,,,
292,06/25/16 08:15:00 AM,20.996,2152.8,,,,
293,06/25/16 08:20:00 AM,20.996,2325.0,,,,
294,06/25/16 08:25:00 AM,21.282,18600.1,,,,
295,06/25/16 08:30:00 AM,21.855,26178.0,,,,
296,06/25/16 08:35:00 AM,21.951,26178.0,,,,
297,06/25/16 08:40:00 AM,22.046,18600.1,,,,
298,06/25/16 08:45:00 AM,22.046,33066.9,,,,
299,06/25/16 08:50:00 AM,22.142,33066.9,,,,
300,06/25/16 08:55:00 AM,22.238,99200.7,,,,
301,06/25/16 09:00:00 AM,22.238,28933.5,,,,
302,06/25/16 09:05:00 AM,22.333,38578.0,,,,
303,06/25/16 09:10:00 AM,22.429,37200.2,,,,
304,06/25/16 09:15:00 AM,22.525,39955.8,,,,
305,06/25/16 09:20:00 AM,22.525,26178.0,,,,
306,06/25/16 09:25:00 AM,22.621,52355.9,,,,
307,06/25/16 09:30:00 AM,22.621,38578.0,,,,
308,06/25/16 09:35:00 AM,22.717,35822.5,,,,
309,06/25/16 09:40:00 AM,22.812,31689.1,,,,
310,06/25/16 09:45:00 AM,22.812,23422.4,,,,
311,06/25/16 09:50:00 AM,22.908,24800.2,,,,
312,06/25/16 09:55:00 AM,23.004,52355.9,,,,
313,06/25/16 10:00:00 AM,23.004,57867.0,,,,
314,06/25/16 10:05:00 AM,23.100,34444.7,,,,
315,06/25/16 10:10:00 AM,23.196,44089.2,,,,
316,06/25/16 10:15:00 AM,23.196,74400.5,,,,
317,06/25/16 10:20:00 AM,23.292,55111.5,,,,
318,06/25/16 10:25:00 AM,23.388,42711.4,,,,
319,06/25/16 10:30:00 AM,23.484,26178.0,,,,
320,06/25/16 10:35:00 AM,23.581,49600.3,,,,
321,06/25/16 10:40:00 AM,23.677,52355.9,,,,
322,06/25/16 10:45:00 AM,23.773,71644.9,,,,
323,06/25/16 10:50:00 AM,23.869,74400.5,,,,
324,06/25/16 10:55:00 AM,23.966,49600.3,,,,
325,06/25/16 11:00:00 AM,24.062,71644.9,,,,
326,06/25/16 11:05:00 AM,24.158,74400.5,,,,
327,06/25/16 11:10:00 AM,24.255,34444.7,,,,
328,06/25/16 11:15:00 AM,24.351,28933.5,,,,
329,06/25/16 11:20:00 AM,24.448,60622.6,,,,
330,06/25/16 11:25:00 AM,24.448,55111.5,,,,
331,06/25/16 11:30:00 AM,24.641,46844.8,,,,
332,06/25/16 11:35:00 AM,24.641,44089.2,,,,
333,06/25/16 11:40:00 AM,24.738,52355.9,,,,
334,06/25/16 11:45:00 AM,24.835,27555.7,,,,
335,06/25/16 11:50:00 AM,24.931,37200.2,,,,
336,06/25/16 11:55:00 AM,25.028,93689.5,,,,
337,06/25/16 12:00:00 PM,25.125,57867.0,,,,
338,06/25/16 12:05:00 PM,25.222,42711.4,,,,
339,06/25/16 12:10:00 PM,25.222,38578.0,,,,
340,06/25/16 12:15:00 PM,25.319,35822.5,,,,
341,06/25/16 12:20:00 PM,25.319,79911.6,,,,
342,06/25/16 12:25:00 PM,25.416,57867.0,,,,
343,06/25/16 12:30:00 PM,25.513,41333.6,,,,
344,06/25/16 12:35:00 PM,25.513,82667.2,,,,
345,06/25/16 12:40:00 PM,25.610,52355.9,,,,
346,06/25/16 12:45:00 PM,25.610,19289.0,,,,
347,06/25/16 12:50:00 PM,25.610,74400.5,,,,
348,06/25/16 12:55:00 PM,25.708,110223.0,,,,
349,06/25/16 01:00:00 PM,25.708,93689.5,,,,
350,06/25/16 01:05:00 PM,25.805,46844.8,,,,
351,06/25/16 01:10:00 PM,25.805,57867.0,,,,
352,06/25/16 01:15:00 PM,25.805,55111.5,,,,
353,06/25/16 01:20:00 PM,25.805,41333.6,,,,
354,06/25/16 01:25:00 PM,25.805,41333.6,,,,
355,06/25/16 01:30:00 PM,25.805,57867.0,,,,
356,06/25/16 01:35:00 PM,25.902,60622.6,,,,
357,06/25/16 01:40:00 PM,25.805,57867.0,,,,
358,06/25/16 01:45:00 PM,25.902,26178.0,,,,
359,06/25/16 01:50:00 PM,25.902,52355.9,,,,
360,06/25/16 01:55:00 PM,25.902,49600.3,,,,
361,06/25/16 02:00:00 PM,25.805,57867.0,,,,
362,06/25/16 02:05:00 PM,25.902,57867.0,,,,
363,06/25/16 02:10:00 PM,25.805,55111.5,,,,
364,06/25/16 02:15:00 PM,25.805,66133.8,,,,
365,06/25/16 02:20:00 PM,25.708,42711.4,,,,
366,06/25/16 02:25:00 PM,25.708,46844.8,,,,
367,06/25/16 02:30:00 PM,25.708,88178.4,,,,
368,06/25/16 02:35:00 PM,25.610,41333.6,,,,
369,06/25/16 02:40:00 PM,25.610,33066.9,,,,
370,06/25/16 02:45:00 PM,25.513,31689.1,,,,
371,06/25/16 02:50:00 PM,25.513,35822.5,,,,
372,06/25/16 02:55:00 PM,25.513,34444.7,,,,
373,06/25/16 03:00:00 PM,25.513,34444.7,,,,
374,06/25/16 03:05:00 PM,25.416,33066.9,,,,
375,06/25/16 03:10:00 PM,25.319,52355.9,,,,
376,06/25/16 03:15:00 PM,25.319,44089.2,,,,
377,06/25/16 03:20:00 PM,25.222,34444.7,,,,
378,06/25/16 03:25:00 PM,25.222,31689.1,,,,
379,06/25/16 03:30:00 PM,25.125,39955.8,,,,
380,06/25/16 03:35:00 PM,25.028,24800.2,,,,
381,06/25/16 03:40:00 PM,25.028,30311.3,,,,
382,06/25/16 03:45:00 PM,24.931,34444.7,,,,
383,06/25/16 03:50:00 PM,24.835,52355.9,,,,
384,06/25/16 03:55:00 PM,24.835,30311.3,,,,
385,06/25/16 04:00:00 PM,24.738,28933.5,,,,
386,06/25/16 04:05:00 PM,24.641,22044.6,,,,
387,06/25/16 04:10:00 PM,24.448,49600.3,,,,
388,06/25/16 04:15:00 PM,24.351,22044.6,,,,
389,06/25/16 04:20:00 PM,24.351,27555.7,,,,
390,06/25/16 04:25:00 PM,24.255,20666.8,,,,
391,06/25/16 04:30:00 PM,24.158,26178.0,,,,
392,06/25/16 04:35:00 PM,23.581,4994.5,,,,
393,06/25/16 04:40:00 PM,23.388,4133.4,,,,
394,06/25/16 04:45:00 PM,23.292,3616.7,,,,
395,06/25/16 04:50:00 PM,23.196,3444.5,,,,
396,06/25/16 04:55:00 PM,23.100,2669.5,,,,
397,06/25/16 05:00:00 PM,23.004,1894.5,,,,
398,06/25/16 05:05:00 PM,22.908,1636.1,,,,
399,06/25/16 05:10:00 PM,22.908,1550.0,,,,
400,06/25/16 05:15:00 PM,22.908,1722.2,,,,
401,06/25/16 05:20:00 PM,22.812,1808.3,,,,
402,06/25/16 05:25:00 PM,22.812,1550.0,,,,
403,06/25/16 05:30:00 PM,22.717,1463.9,,,,
404,06/25/16 05:35:00 PM,22.621,1377.8,,,,
405,06/25/16 05:40:00 PM,22.621,1259.4,,,,
406,06/25/16 05:45:00 PM,22.525,1151.7,,,,
407,06/25/16 05:50:00 PM,22.525,1141.0,,,,
408,06/25/16 05:55:00 PM,22.429,1141.0,,,,
409,06/25/16 06:00:00 PM,22.333,1033.3,,,,
410,06/25/16 06:05:00 PM,22.333,990.3,,,,
411,06/25/16 06:10:00 PM,22.238,925.7,,,,
412,06/25/16 06:15:00 PM,22.142,925.7,,,,
413,06/25/16 06:20:00 PM,22.142,861.1,,,,
414,06/25/16 06:25:00 PM,22.142,807.3,,,,
415,06/25/16 06:30:00 PM,22.046,839.6,,,,
416,06/25/16 06:35:00 PM,22.046,882.6,,,,
417,06/25/16 06:40:00 PM,21.951,936.5,,,,
418,06/25/16 06:45:00 PM,21.951,990.3,,,,
419,06/25/16 06:50:00 PM,21.855,914.9,,,,
420,06/25/16 06:55:00 PM,21.855,871.9,,,,
421,06/25/16 07:00:00 PM,21.855,796.5,,,,
422,06/25/16 07:05:00 PM,21.760,570.5,,,,
423,06/25/16 07:10:00 PM,21.760,581.3,,,,
424,06/25/16 07:15:00 PM,21.664,505.9,,,,
425,06/25/16 07:20:00 PM,21.664,441.3,,,,
426,06/25/16 07:25:00 PM,21.664,355.2,,,,
427,06/25/16 07:30:00 PM,21.569,258.3,,,,
428,06/25/16 07:35:00 PM,21.569,215.3,,,,
429,06/25/16 07:40:00 PM,21.569,150.7,,,,
430,06/25/16 07:45:00 PM,21.569,96.9,,,,
431,06/25/16 07:50:00 PM,21.473,53.8,,,,
432,06/25/16 07:55:00 PM,21.473,21.5,,,,
433,06/25/16 08:00:00 PM,21.473,0.0,,,,
434,06/25/16 08:05:00 PM,21.378,0.0,,,,
435,06/25/16 08:10:00 PM,21.378,0.0,,,,
436,06/25/16 08:15:00 PM,21.378,0.0,,,,
437,06/25/16 08:20:00 PM,21.378,0.0,,,,
438,06/25/16 08:25:00 PM,21.378,0.0,,,,
439,06/25/16 08:30:00 PM,21.378,0.0,,,,
440,06/25/16 08:35:00 PM,21.282,0.0,,,,
441,06/25/16 08:40:00 PM,21.282,0.0,,,,
442,06/25/16 08:45:00 PM,21.282,0.0,,,,
443,06/25/16 08:50:00 PM,21.282,0.0,,,,
444,06/25/16 08:55:00 PM,21.282,0.0,,,,
445,06/25/16 09:00:00 PM,21.282,0.0,,,,
446,06/25/16 09:05:00 PM,21.187,0.0,,,,
447,06/25/16 09:10:00 PM,21.187,0.0,,,,
448,06/25/16 09:15:00 PM,21.187,0.0,,,,
449,06/25/16 09:20:00 PM,21.187,0.0,,,,
450,06/25/16 09:25:00 PM,21.187,0.0,,,,
451,06/25/16 09:30:00 PM,21.187,0.0,,,,
452,06/25/16 09:35:00 PM,21.091,0.0,,,,
453,06/25/16 09:40:00 PM,21.091,0.0,,,,
454,06/25/16 09:45:00 PM,21.091,0.0,,,,
455,06/25/16 09:50:00 PM,21.091,0.0,,,,
456,06/25/16 09:55:00 PM,21.091,0.0,,,,
457,06/25/16 10:00:00 PM,21.091,0.0,,,,
458,06/25/16 10:05:00 PM,21.091,0.0,,,,
459,06/25/16 10:10:00 PM,21.091,0.0,,,,
460,06/25/16 10:15:00 PM,20.996,0.0,,,,
