"Plot Title: LCR_Rkm_20.75_2015-06-25"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10643648, SEN S/N: 10643648)","Intensity, Lux (LGR S/N: 10643648, SEN S/N: 10643648)","End Of File (LGR S/N: 10643648, SEN S/N: 10643648)"
51,06/25/15 12:10:00 PM,42.046,484.4,
52,06/25/15 12:15:00 PM,40.992,688.9,
53,06/25/15 12:20:00 PM,41.692,1356.3,
54,06/25/15 12:25:00 PM,41.692,2411.1,
55,06/25/15 12:30:00 PM,41.810,1722.2,
56,06/25/15 12:35:00 PM,42.282,2238.9,
57,06/25/15 12:40:00 PM,42.401,1377.8,
58,06/25/15 12:45:00 PM,42.164,1270.1,
59,06/25/15 12:50:00 PM,41.928,1119.5,
60,06/25/15 12:55:00 PM,41.810,1044.1,
61,06/25/15 01:00:00 PM,42.282,1808.3,
62,06/25/15 01:05:00 PM,42.639,602.8,
63,06/25/15 01:10:00 PM,42.639,581.3,
64,06/25/15 01:15:00 PM,42.401,570.5,
65,06/25/15 01:20:00 PM,42.998,5511.1,
66,06/25/15 01:25:00 PM,43.359,947.2,
67,06/25/15 01:30:00 PM,43.359,2325.0,
68,06/25/15 01:35:00 PM,43.118,2497.2,
69,06/25/15 01:40:00 PM,43.601,3100.0,
70,06/25/15 01:45:00 PM,43.966,32.3,
71,06/25/15 01:50:00 PM,43.723,32.3,
72,06/25/15 01:55:00 PM,43.359,32.3,
73,06/25/15 02:00:00 PM,42.878,32.3,
74,06/25/15 02:05:00 PM,42.164,32.3,
75,06/25/15 02:10:00 PM,40.761,0.0,
76,06/25/15 02:15:00 PM,39.843,0.0,
77,06/25/15 02:20:00 PM,38.938,0.0,
78,06/25/15 02:25:00 PM,38.268,0.0,
79,06/25/15 02:30:00 PM,37.604,0.0,
80,06/25/15 02:35:00 PM,37.165,0.0,
81,06/25/15 02:40:00 PM,36.511,10.8,
82,06/25/15 02:45:00 PM,36.079,32.3,
83,06/25/15 02:50:00 PM,35.649,43.1,
84,06/25/15 02:55:00 PM,35.328,731.9,
85,06/25/15 03:00:00 PM,35.009,742.7,
86,06/25/15 03:05:00 PM,35.222,839.6,
87,06/25/15 03:10:00 PM,35.115,839.6,
88,06/25/15 03:15:00 PM,35.222,64.6,
89,06/25/15 03:20:00 PM,35.864,0.0,
90,06/25/15 03:25:00 PM,35.971,0.0,
91,06/25/15 03:30:00 PM,35.864,0.0,
92,06/25/15 03:35:00 PM,36.079,10.8,
93,06/25/15 03:40:00 PM,36.187,0.0,
94,06/25/15 03:45:00 PM,36.511,10.8,
95,06/25/15 03:50:00 PM,36.946,21.5,
96,06/25/15 03:55:00 PM,37.165,0.0,
97,06/25/15 04:00:00 PM,37.274,10.8,
98,06/25/15 04:05:00 PM,37.274,0.0,
99,06/25/15 04:10:00 PM,37.165,462.9,
100,06/25/15 04:15:00 PM,37.274,366.0,
101,06/25/15 04:20:00 PM,37.384,452.1,
102,06/25/15 04:25:00 PM,37.384,344.4,
103,06/25/15 04:30:00 PM,35.756,9300.1,
104,06/25/15 04:35:00 PM,35.328,312.2,
105,06/25/15 04:40:00 PM,36.295,1463.9,
106,06/25/15 04:45:00 PM,37.165,667.4,
107,06/25/15 04:50:00 PM,38.490,441.3,
108,06/25/15 04:55:00 PM,38.379,161.5,
109,06/25/15 05:00:00 PM,37.714,150.7,
110,06/25/15 05:05:00 PM,37.384,129.2,
111,06/25/15 05:10:00 PM,37.055,118.4,
112,06/25/15 05:15:00 PM,36.946,129.2,
113,06/25/15 05:20:00 PM,36.728,43.1,
114,06/25/15 05:25:00 PM,36.620,75.3,
115,06/25/15 05:30:00 PM,36.079,1550.0,
116,06/25/15 05:35:00 PM,35.649,10.8,
117,06/25/15 05:40:00 PM,35.328,32.3,
118,06/25/15 05:45:00 PM,34.903,10.8,
119,06/25/15 05:50:00 PM,34.691,86.1,
120,06/25/15 05:55:00 PM,33.222,0.0,
121,06/25/15 06:00:00 PM,31.268,0.0,
122,06/25/15 06:05:00 PM,31.778,2927.8,
123,06/25/15 06:10:00 PM,32.497,2669.5,
124,06/25/15 06:15:00 PM,32.600,2669.5,
125,06/25/15 06:20:00 PM,32.497,2755.6,
126,06/25/15 06:25:00 PM,32.394,2669.5,
127,06/25/15 06:30:00 PM,32.086,2669.5,
128,06/25/15 06:35:00 PM,31.880,2583.4,
129,06/25/15 06:40:00 PM,31.778,2583.4,
130,06/25/15 06:45:00 PM,31.574,2411.1,
131,06/25/15 06:50:00 PM,31.370,2238.9,
132,06/25/15 06:55:00 PM,31.268,2152.8,
133,06/25/15 07:00:00 PM,31.064,1980.6,
134,06/25/15 07:05:00 PM,30.963,1808.3,
135,06/25/15 07:10:00 PM,30.760,1636.1,
136,06/25/15 07:15:00 PM,30.558,1463.9,
137,06/25/15 07:20:00 PM,30.356,1324.0,
138,06/25/15 07:25:00 PM,30.255,1119.5,
139,06/25/15 07:30:00 PM,30.054,925.7,
140,06/25/15 07:35:00 PM,29.853,731.9,
141,06/25/15 07:40:00 PM,29.652,549.0,
142,06/25/15 07:45:00 PM,29.452,376.7,
143,06/25/15 07:50:00 PM,29.352,236.8,
144,06/25/15 07:55:00 PM,29.252,139.9,
145,06/25/15 08:00:00 PM,29.252,64.6,
146,06/25/15 08:05:00 PM,29.053,21.5,
147,06/25/15 08:10:00 PM,28.953,0.0,
148,06/25/15 08:15:00 PM,28.853,0.0,
149,06/25/15 08:20:00 PM,29.053,0.0,
150,06/25/15 08:25:00 PM,29.053,0.0,
151,06/25/15 08:30:00 PM,28.953,0.0,
152,06/25/15 08:35:00 PM,28.754,0.0,
153,06/25/15 08:40:00 PM,28.555,0.0,
154,06/25/15 08:45:00 PM,28.357,0.0,
155,06/25/15 08:50:00 PM,28.357,0.0,
156,06/25/15 08:55:00 PM,28.953,0.0,
157,06/25/15 09:00:00 PM,29.053,0.0,
158,06/25/15 09:05:00 PM,29.152,0.0,
159,06/25/15 09:10:00 PM,29.252,0.0,
160,06/25/15 09:15:00 PM,29.252,0.0,
161,06/25/15 09:20:00 PM,29.452,0.0,
162,06/25/15 09:25:00 PM,29.552,0.0,
163,06/25/15 09:30:00 PM,29.452,0.0,
164,06/25/15 09:35:00 PM,29.252,0.0,
165,06/25/15 09:40:00 PM,28.953,0.0,
166,06/25/15 09:45:00 PM,28.555,0.0,
167,06/25/15 09:50:00 PM,28.258,0.0,
168,06/25/15 09:55:00 PM,28.357,0.0,
169,06/25/15 10:00:00 PM,28.456,0.0,
170,06/25/15 10:05:00 PM,28.258,0.0,
171,06/25/15 10:10:00 PM,27.862,0.0,
172,06/25/15 10:15:00 PM,27.567,0.0,
173,06/25/15 10:20:00 PM,27.272,0.0,
174,06/25/15 10:25:00 PM,27.075,0.0,
175,06/25/15 10:30:00 PM,26.977,0.0,
176,06/25/15 10:35:00 PM,26.879,0.0,
177,06/25/15 10:40:00 PM,26.781,0.0,
178,06/25/15 10:45:00 PM,26.683,0.0,
179,06/25/15 10:50:00 PM,26.585,0.0,
180,06/25/15 10:55:00 PM,26.488,0.0,
181,06/25/15 11:00:00 PM,26.390,0.0,
182,06/25/15 11:05:00 PM,26.292,0.0,
183,06/25/15 11:10:00 PM,26.195,0.0,
184,06/25/15 11:15:00 PM,26.097,0.0,
185,06/25/15 11:20:00 PM,26.097,0.0,
186,06/25/15 11:25:00 PM,26.000,0.0,
187,06/25/15 11:30:00 PM,25.902,0.0,
188,06/25/15 11:35:00 PM,25.805,0.0,
189,06/25/15 11:40:00 PM,26.000,0.0,
190,06/25/15 11:45:00 PM,26.000,0.0,
191,06/25/15 11:50:00 PM,26.097,0.0,
192,06/25/15 11:55:00 PM,26.292,0.0,
193,06/26/15 12:00:00 AM,26.195,0.0,
194,06/26/15 12:05:00 AM,26.000,0.0,
195,06/26/15 12:10:00 AM,26.000,0.0,
196,06/26/15 12:15:00 AM,26.000,0.0,
197,06/26/15 12:20:00 AM,26.000,0.0,
198,06/26/15 12:25:00 AM,26.000,0.0,
199,06/26/15 12:30:00 AM,26.000,0.0,
200,06/26/15 12:35:00 AM,25.902,0.0,
201,06/26/15 12:40:00 AM,26.292,0.0,
202,06/26/15 12:45:00 AM,26.292,0.0,
203,06/26/15 12:50:00 AM,26.292,0.0,
204,06/26/15 12:55:00 AM,26.195,0.0,
205,06/26/15 01:00:00 AM,26.000,0.0,
206,06/26/15 01:05:00 AM,25.902,0.0,
207,06/26/15 01:10:00 AM,25.805,0.0,
208,06/26/15 01:15:00 AM,25.805,0.0,
209,06/26/15 01:20:00 AM,25.805,0.0,
210,06/26/15 01:25:00 AM,25.805,0.0,
211,06/26/15 01:30:00 AM,25.902,0.0,
212,06/26/15 01:35:00 AM,25.610,0.0,
213,06/26/15 01:40:00 AM,25.416,0.0,
214,06/26/15 01:45:00 AM,25.513,0.0,
215,06/26/15 01:50:00 AM,25.319,0.0,
216,06/26/15 01:55:00 AM,25.222,0.0,
217,06/26/15 02:00:00 AM,25.125,0.0,
218,06/26/15 02:05:00 AM,25.125,0.0,
219,06/26/15 02:10:00 AM,25.125,0.0,
220,06/26/15 02:15:00 AM,24.931,0.0,
221,06/26/15 02:20:00 AM,24.835,0.0,
222,06/26/15 02:25:00 AM,24.835,0.0,
223,06/26/15 02:30:00 AM,24.738,0.0,
224,06/26/15 02:35:00 AM,24.738,0.0,
225,06/26/15 02:40:00 AM,24.641,0.0,
226,06/26/15 02:45:00 AM,24.545,0.0,
227,06/26/15 02:50:00 AM,24.351,0.0,
228,06/26/15 02:55:00 AM,24.158,0.0,
229,06/26/15 03:00:00 AM,24.351,0.0,
230,06/26/15 03:05:00 AM,24.545,0.0,
231,06/26/15 03:10:00 AM,24.448,0.0,
232,06/26/15 03:15:00 AM,24.255,0.0,
233,06/26/15 03:20:00 AM,24.062,0.0,
234,06/26/15 03:25:00 AM,24.062,0.0,
235,06/26/15 03:30:00 AM,23.869,0.0,
236,06/26/15 03:35:00 AM,23.773,0.0,
237,06/26/15 03:40:00 AM,23.773,0.0,
238,06/26/15 03:45:00 AM,23.966,0.0,
239,06/26/15 03:50:00 AM,24.062,0.0,
240,06/26/15 03:55:00 AM,23.869,0.0,
241,06/26/15 04:00:00 AM,23.773,0.0,
242,06/26/15 04:05:00 AM,23.869,0.0,
243,06/26/15 04:10:00 AM,23.869,0.0,
244,06/26/15 04:15:00 AM,23.869,0.0,
245,06/26/15 04:20:00 AM,23.869,0.0,
246,06/26/15 04:25:00 AM,23.677,0.0,
247,06/26/15 04:30:00 AM,23.581,0.0,
248,06/26/15 04:35:00 AM,23.581,0.0,
249,06/26/15 04:40:00 AM,23.581,0.0,
250,06/26/15 04:45:00 AM,23.581,0.0,
251,06/26/15 04:50:00 AM,23.677,0.0,
252,06/26/15 04:55:00 AM,23.581,21.5,
253,06/26/15 05:00:00 AM,23.581,64.6,
254,06/26/15 05:05:00 AM,23.581,139.9,
255,06/26/15 05:10:00 AM,23.581,258.3,
256,06/26/15 05:15:00 AM,23.677,430.6,
257,06/26/15 05:20:00 AM,23.677,742.7,
258,06/26/15 05:25:00 AM,23.773,1248.6,
259,06/26/15 05:30:00 AM,23.773,1636.1,
260,06/26/15 05:35:00 AM,23.677,1722.2,
261,06/26/15 05:40:00 AM,23.677,1550.0,
262,06/26/15 05:45:00 AM,23.581,1722.2,
263,06/26/15 05:50:00 AM,23.484,1894.5,
264,06/26/15 05:55:00 AM,23.388,2066.7,
265,06/26/15 06:00:00 AM,23.292,2497.2,
266,06/26/15 06:05:00 AM,23.196,2755.6,
267,06/26/15 06:10:00 AM,23.292,3100.0,
268,06/26/15 06:15:00 AM,23.292,3444.5,
269,06/26/15 06:20:00 AM,23.581,3616.7,
270,06/26/15 06:25:00 AM,23.773,3788.9,
271,06/26/15 06:30:00 AM,23.869,3961.1,
272,06/26/15 06:35:00 AM,23.869,4133.4,
273,06/26/15 06:40:00 AM,24.158,4305.6,
274,06/26/15 06:45:00 AM,24.448,4477.8,
275,06/26/15 06:50:00 AM,24.448,4650.0,
276,06/26/15 06:55:00 AM,24.448,4822.3,
277,06/26/15 07:00:00 AM,24.641,4994.5,
278,06/26/15 07:05:00 AM,24.835,5166.7,
279,06/26/15 07:10:00 AM,24.738,5338.9,
280,06/26/15 07:15:00 AM,24.835,5166.7,
281,06/26/15 07:20:00 AM,24.835,5166.7,
282,06/26/15 07:25:00 AM,24.738,5511.1,
283,06/26/15 07:30:00 AM,24.641,5511.1,
284,06/26/15 07:35:00 AM,24.545,6200.0,
285,06/26/15 07:40:00 AM,24.448,7233.4,
286,06/26/15 07:45:00 AM,24.641,6544.5,
287,06/26/15 07:50:00 AM,24.835,6544.5,
288,06/26/15 07:55:00 AM,24.931,8266.7,
289,06/26/15 08:00:00 AM,24.835,9300.1,
290,06/26/15 08:05:00 AM,24.931,12400.1,
291,06/26/15 08:10:00 AM,25.319,15844.5,
292,06/26/15 08:15:00 AM,25.805,17222.3,
293,06/26/15 08:20:00 AM,26.097,18600.1,
294,06/26/15 08:25:00 AM,26.683,22044.6,
295,06/26/15 08:30:00 AM,27.173,24800.2,
296,06/26/15 08:35:00 AM,27.764,30311.3,
297,06/26/15 08:40:00 AM,28.754,37200.2,
298,06/26/15 08:45:00 AM,29.752,38578.0,
299,06/26/15 08:50:00 AM,30.558,41333.6,
300,06/26/15 08:55:00 AM,31.166,42711.4,
301,06/26/15 09:00:00 AM,31.778,46844.8,
302,06/26/15 09:05:00 AM,32.497,39955.8,
303,06/26/15 09:10:00 AM,32.704,38578.0,
304,06/26/15 09:15:00 AM,33.014,35822.5,
305,06/26/15 09:20:00 AM,33.222,60622.6,
306,06/26/15 09:25:00 AM,33.848,41333.6,
307,06/26/15 09:30:00 AM,33.848,34444.7,
308,06/26/15 09:35:00 AM,33.326,27555.7,
309,06/26/15 09:40:00 AM,33.118,33066.9,
310,06/26/15 09:45:00 AM,33.743,37200.2,
311,06/26/15 09:50:00 AM,35.542,126756.4,
312,06/26/15 09:55:00 AM,39.843,176356.7,
313,06/26/15 10:00:00 AM,42.998,187379.0,
314,06/26/15 10:05:00 AM,45.076,187379.0,
315,06/26/15 10:10:00 AM,46.593,198401.3,
316,06/26/15 10:15:00 AM,47.629,198401.3,
317,06/26/15 10:20:00 AM,48.554,198401.3,
318,06/26/15 10:25:00 AM,49.090,198401.3,
319,06/26/15 10:30:00 AM,49.632,209423.6,
320,06/26/15 10:35:00 AM,50.042,209423.6,
321,06/26/15 10:40:00 AM,50.318,209423.6,
322,06/26/15 10:45:00 AM,50.180,209423.6,
323,06/26/15 10:50:00 AM,51.014,209423.6,
324,06/26/15 10:55:00 AM,51.578,143289.8,
325,06/26/15 11:00:00 AM,51.863,220445.9,
326,06/26/15 11:05:00 AM,52.293,220445.9,
327,06/26/15 11:10:00 AM,53.166,220445.9,
328,06/26/15 11:15:00 AM,53.757,220445.9,
329,06/26/15 11:20:00 AM,54.356,231468.2,
330,06/26/15 11:25:00 AM,55.271,231468.2,
331,06/26/15 11:30:00 AM,55.735,231468.2,
332,06/26/15 11:35:00 AM,55.891,231468.2,
333,06/26/15 11:40:00 AM,56.204,231468.2,
334,06/26/15 11:45:00 AM,56.520,231468.2,
335,06/26/15 11:50:00 AM,56.838,231468.2,
336,06/26/15 11:55:00 AM,56.998,198401.3,
337,06/26/15 12:00:00 PM,57.643,85422.8,
338,06/26/15 12:05:00 PM,58.964,93689.5,
339,06/26/15 12:10:00 PM,59.471,209423.6,
340,06/26/15 12:15:00 PM,59.812,231468.2,
341,06/26/15 12:20:00 PM,59.641,242490.5,
342,06/26/15 12:25:00 PM,59.641,242490.5,
343,06/26/15 12:30:00 PM,60.502,242490.5,
344,06/26/15 12:35:00 PM,61.205,242490.5,
345,06/26/15 12:40:00 PM,61.919,242490.5,
346,06/26/15 12:45:00 PM,62.463,242490.5,
347,06/26/15 12:50:00 PM,62.646,242490.5,
348,06/26/15 12:55:00 PM,63.387,242490.5,
349,06/26/15 01:00:00 PM,63.387,242490.5,
350,06/26/15 01:05:00 PM,63.574,242490.5,
351,06/26/15 01:10:00 PM,64.333,242490.5,
352,06/26/15 01:15:00 PM,64.333,242490.5,
353,06/26/15 01:20:00 PM,64.525,242490.5,
354,06/26/15 01:25:00 PM,64.717,242490.5,
355,06/26/15 01:30:00 PM,65.301,242490.5,
356,06/26/15 01:35:00 PM,64.333,242490.5,
357,06/26/15 01:40:00 PM,64.717,242490.5,
358,06/26/15 01:45:00 PM,65.498,231468.2,
359,06/26/15 01:50:00 PM,65.894,231468.2,
360,06/26/15 01:55:00 PM,65.301,231468.2,
361,06/26/15 02:00:00 PM,65.106,231468.2,
362,06/26/15 02:05:00 PM,65.696,231468.2,
363,06/26/15 02:10:00 PM,65.498,220445.9,
364,06/26/15 02:15:00 PM,64.717,220445.9,
365,06/26/15 02:20:00 PM,64.911,220445.9,
366,06/26/15 02:25:00 PM,65.106,220445.9,
367,06/26/15 02:30:00 PM,65.301,220445.9,
368,06/26/15 02:35:00 PM,65.301,220445.9,
369,06/26/15 02:40:00 PM,65.696,209423.6,
370,06/26/15 02:45:00 PM,65.696,209423.6,
371,06/26/15 02:50:00 PM,64.911,209423.6,
372,06/26/15 02:55:00 PM,65.498,209423.6,
373,06/26/15 03:00:00 PM,65.894,198401.3,
374,06/26/15 03:05:00 PM,65.301,198401.3,
375,06/26/15 03:10:00 PM,64.333,176356.7,
376,06/26/15 03:15:00 PM,64.525,154312.1,
377,06/26/15 03:20:00 PM,63.952,132267.5,
378,06/26/15 03:25:00 PM,63.952,115734.1,
379,06/26/15 03:30:00 PM,63.763,104711.8,
380,06/26/15 03:35:00 PM,62.646,110223.0,
381,06/26/15 03:40:00 PM,53.609,11711.2,
382,06/26/15 03:45:00 PM,55.735,170845.6,
383,06/26/15 03:50:00 PM,58.630,165334.4,
384,06/26/15 03:55:00 PM,59.641,148801.0,
385,06/26/15 04:00:00 PM,60.502,137778.7,
386,06/26/15 04:05:00 PM,60.502,93689.5,
387,06/26/15 04:10:00 PM,61.028,110223.0,
388,06/26/15 04:15:00 PM,61.560,93689.5,
389,06/26/15 04:20:00 PM,61.739,85422.8,
390,06/26/15 04:25:00 PM,61.919,77156.1,
391,06/26/15 04:30:00 PM,61.919,77156.1,
392,06/26/15 04:35:00 PM,61.560,88178.4,
393,06/26/15 04:40:00 PM,60.677,93689.5,
394,06/26/15 04:45:00 PM,60.156,104711.8,
395,06/26/15 04:50:00 PM,54.964,20666.8,
396,06/26/15 04:55:00 PM,49.360,17911.2,
397,06/26/15 05:00:00 PM,45.829,14466.8,
398,06/26/15 05:05:00 PM,43.966,13089.0,
399,06/26/15 05:10:00 PM,42.520,12400.1,
400,06/26/15 05:15:00 PM,41.458,12400.1,
401,06/26/15 05:20:00 PM,40.530,8611.2,
402,06/26/15 05:25:00 PM,39.502,5166.7,
403,06/26/15 05:30:00 PM,38.602,4650.0,
404,06/26/15 05:35:00 PM,37.714,4822.3,
405,06/26/15 05:40:00 PM,37.055,5166.7,
406,06/26/15 05:45:00 PM,36.620,4994.5,
407,06/26/15 05:50:00 PM,36.403,4822.3,
408,06/26/15 05:55:00 PM,36.079,5338.9,
409,06/26/15 06:00:00 PM,35.756,4994.5,
410,06/26/15 06:05:00 PM,35.328,4650.0,
411,06/26/15 06:10:00 PM,35.009,4305.6,
412,06/26/15 06:15:00 PM,35.756,3272.2,
413,06/26/15 06:20:00 PM,36.187,2755.6,
414,06/26/15 06:25:00 PM,35.864,2411.1,
415,06/26/15 06:30:00 PM,35.649,1980.6,
416,06/26/15 06:35:00 PM,35.435,1808.3,
417,06/26/15 06:40:00 PM,35.009,1722.2,
418,06/26/15 06:45:00 PM,34.691,1722.2,
419,06/26/15 06:50:00 PM,34.903,1722.2,
420,06/26/15 06:55:00 PM,34.903,1808.3,
421,06/26/15 07:00:00 PM,35.115,1894.5,
422,06/26/15 07:05:00 PM,34.796,2066.7,
423,06/26/15 07:10:00 PM,34.374,2152.8,
424,06/26/15 07:15:00 PM,33.743,2066.7,
425,06/26/15 07:20:00 PM,33.014,1894.5,
426,06/26/15 07:25:00 PM,32.600,1550.0,
427,06/26/15 07:30:00 PM,32.188,1237.9,
428,06/26/15 07:35:00 PM,31.880,775.0,
429,06/26/15 07:40:00 PM,31.574,462.9,
430,06/26/15 07:45:00 PM,31.268,258.3,
431,06/26/15 07:50:00 PM,31.064,161.5,
432,06/26/15 07:55:00 PM,30.862,86.1,
433,06/26/15 08:00:00 PM,30.558,32.3,
434,06/26/15 08:05:00 PM,30.356,10.8,
435,06/26/15 08:10:00 PM,30.154,0.0,
436,06/26/15 08:15:00 PM,29.953,0.0,
437,06/26/15 08:20:00 PM,29.752,0.0,
438,06/26/15 08:25:00 PM,29.552,0.0,
439,06/26/15 08:30:00 PM,29.452,0.0,
440,06/26/15 08:35:00 PM,29.352,0.0,
441,06/26/15 08:40:00 PM,29.252,0.0,
442,06/26/15 08:45:00 PM,29.053,0.0,
443,06/26/15 08:50:00 PM,29.053,0.0,
444,06/26/15 08:55:00 PM,29.053,0.0,
445,06/26/15 09:00:00 PM,29.252,0.0,
446,06/26/15 09:05:00 PM,29.452,0.0,
447,06/26/15 09:10:00 PM,29.352,0.0,
448,06/26/15 09:15:00 PM,29.352,0.0,
449,06/26/15 09:20:00 PM,29.152,0.0,
450,06/26/15 09:25:00 PM,28.953,0.0,
451,06/26/15 09:30:00 PM,28.853,0.0,
452,06/26/15 09:35:00 PM,28.953,0.0,
453,06/26/15 09:40:00 PM,29.152,0.0,
454,06/26/15 09:45:00 PM,29.053,0.0,
455,06/26/15 09:50:00 PM,28.953,0.0,
456,06/26/15 09:55:00 PM,28.754,0.0,
457,06/26/15 10:00:00 PM,28.853,0.0,
458,06/26/15 10:05:00 PM,28.853,0.0,
459,06/26/15 10:10:00 PM,28.754,0.0,
460,06/26/15 10:15:00 PM,28.655,0.0,
461,06/26/15 10:20:00 PM,28.555,0.0,
462,06/26/15 10:25:00 PM,28.555,0.0,
463,06/26/15 10:30:00 PM,28.853,0.0,
464,06/26/15 10:35:00 PM,28.853,0.0,
465,06/26/15 10:40:00 PM,28.953,0.0,
466,06/26/15 10:45:00 PM,28.853,0.0,
467,06/26/15 10:50:00 PM,28.754,0.0,
468,06/26/15 10:55:00 PM,28.655,0.0,
469,06/26/15 11:00:00 PM,28.655,0.0,
470,06/26/15 11:05:00 PM,28.456,0.0,
471,06/26/15 11:10:00 PM,28.258,0.0,
472,06/26/15 11:15:00 PM,28.258,0.0,
473,06/26/15 11:20:00 PM,27.961,0.0,
474,06/26/15 11:25:00 PM,27.665,0.0,
475,06/26/15 11:30:00 PM,27.567,0.0,
476,06/26/15 11:35:00 PM,27.665,0.0,
477,06/26/15 11:40:00 PM,27.567,0.0,
478,06/26/15 11:45:00 PM,27.468,0.0,
479,06/26/15 11:50:00 PM,27.862,0.0,
480,06/26/15 11:55:00 PM,27.961,0.0,
481,06/27/15 12:00:00 AM,27.665,0.0,
482,06/27/15 12:05:00 AM,27.370,0.0,
483,06/27/15 12:10:00 AM,27.272,0.0,
484,06/27/15 12:15:00 AM,27.173,0.0,
485,06/27/15 12:20:00 AM,27.075,0.0,
486,06/27/15 12:25:00 AM,26.879,0.0,
487,06/27/15 12:30:00 AM,26.585,0.0,
488,06/27/15 12:35:00 AM,26.390,0.0,
489,06/27/15 12:40:00 AM,26.488,0.0,
490,06/27/15 12:45:00 AM,26.585,0.0,
491,06/27/15 12:50:00 AM,26.781,0.0,
492,06/27/15 12:55:00 AM,26.781,0.0,
493,06/27/15 01:00:00 AM,26.781,0.0,
494,06/27/15 01:05:00 AM,26.585,0.0,
495,06/27/15 01:10:00 AM,26.292,0.0,
496,06/27/15 01:15:00 AM,26.292,0.0,
497,06/27/15 01:20:00 AM,26.292,0.0,
498,06/27/15 01:25:00 AM,26.390,0.0,
499,06/27/15 01:30:00 AM,26.292,0.0,
500,06/27/15 01:35:00 AM,26.000,0.0,
501,06/27/15 01:40:00 AM,25.805,0.0,
502,06/27/15 01:45:00 AM,25.805,0.0,
503,06/27/15 01:50:00 AM,25.805,0.0,
504,06/27/15 01:55:00 AM,25.708,0.0,
505,06/27/15 02:00:00 AM,25.805,0.0,
506,06/27/15 02:05:00 AM,25.805,0.0,
507,06/27/15 02:10:00 AM,26.097,0.0,
508,06/27/15 02:15:00 AM,26.390,0.0,
509,06/27/15 02:20:00 AM,26.097,0.0,
510,06/27/15 02:25:00 AM,25.902,0.0,
511,06/27/15 02:30:00 AM,25.708,0.0,
512,06/27/15 02:35:00 AM,25.805,0.0,
513,06/27/15 02:40:00 AM,25.610,0.0,
514,06/27/15 02:45:00 AM,25.610,0.0,
515,06/27/15 02:50:00 AM,25.610,0.0,
516,06/27/15 02:55:00 AM,25.513,0.0,
517,06/27/15 03:00:00 AM,25.513,0.0,
518,06/27/15 03:05:00 AM,25.513,0.0,
519,06/27/15 03:10:00 AM,25.610,0.0,
